feature	ERR2508876	ERR2508877	ERR2508878	ERR2508879	ERR2508880	ERR2508881	ERR2508882	ERR2508883	ERR2508884	ERR2508885	ERR2508886	ERR2508887	ERR2508888	ERR2508889	ERR2508890	ERR2508891	ERR2508892	ERR2508893	ERR2508894	ERR2508895	ERR2508896	ERR2508897	ERR2508898	ERR2508899	ERR2508900	ERR2508901	ERR2508902	ERR2508903	ERR2508904	ERR2508905	ERR2508906	ERR2508907	ERR2508908	ERR2508909	ERR2508910	ERR2508911	ERR2508912	ERR2508913	ERR2508914	ERR2508915	ERR2508916	ERR2508917	ERR2508918	ERR2508919	ERR2508920	ERR2508921	ERR2508922	ERR2508923	ERR2508924	ERR2508925	ERR2508926	ERR2508927	ERR2508928	ERR2508929	ERR2508930	ERR2508931	ERR2508932	ERR2508933	ERR2508934	ERR2508935	ERR2508936	ERR2508937	ERR2508938	ERR2508939	ERR2508940	ERR2508941	ERR2508942	ERR2508943	ERR2508944	ERR2508945	ERR2508946	ERR2508947	ERR2508948	ERR2508949	ERR2508950	ERR2508951	ERR2508952	ERR2508953	ERR2508954	ERR2508955	ERR2508956	ERR2508957	ERR2508958	ERR2508959	ERR2508960	ERR2508961	ERR2508962	ERR2508963	ERR2508964	ERR2508965	ERR2508966	ERR2508967	ERR2508968	ERR2508969	ERR2508970	ERR2508971	ERR2508972
ko:K00031	472.69467	473.81622	479.5441	254.28469	626.87149	588.75348	586.76346	546.73173	278.31761	498.27328	531.05291	543.01428	495.15385	570.69865	556.2466	566.05734	388.33335	571.21548	522.54073	525.43076	521.63034	45.40049	522.95613	513.6773	335.0158	620.10717	681.94775	728.28806	695.71962	504.34312	569.07058	542.62266	490.30416	566.24217	574.80848	566.44087	376.02598	448.21339	485.33668	148.02021	510.05982	523.27556	504.15566	331.62759	476.36445	464.97432	439.72204	328.70191	408.74027	401.34303	413.34785	400.55203	5.47521	445.80427	402.04609	451.45394	429.2377	124.21351	443.42031	413.21838	439.15535	427.45391	139.04318	378.96086	362.05911	374.87897	228.31931	375.16695	382.64798	393.44015	279.14434	417.35252	428.52172	342.92683	494.06035	417.61916	472.95261	468.33685	239.71515	423.10295	427.48547	431.23755	247.41296	415.23022	396.92257	135.85031	512.75423	487.4294	505.31616	213.08058	457.78298	440.99404	423.22136	103.18026	508.03336	512.55155	121.13262
ko:K00032	NA	NA	NA	NA	NA	NA	0.74364	1.09636	NA	NA	NA	NA	NA	0.51204	0.15376	0.41169	NA	0.10667	NA	NA	0.77265	NA	0.61078	NA	NA	NA	NA	1.00835	0.81971	3.04588	2.62256	6.00419	6.0164	0.84701	3.14919	0.81436	2.66264	NA	NA	NA	1.84774	0.61677	2.31859	NA	NA	NA	NA	0.1107	0.43799	NA	NA	NA	NA	NA	NA	0.70044	0.12227	1.66457	NA	1.28597	0.41677	NA	NA	NA	NA	NA	NA	0.46369	NA	NA	0.96378	NA	1.374	NA	2.12247	NA	0.83474	NA	1.99161	0.83127	NA	0.50314	NA	NA	NA	NA	1.68386	NA	0.85514	NA	1.84218	2.79923	NA	NA	NA	NA	NA
ko:K00033	355.28679	336.21376	347.62763	186.40217	347.54451	349.33745	393.68086	389.23067	193.60751	361.28482	351.24419	331.03601	326.80869	175.85959	183.92679	171.2126	136.09383	227.6721	231.27608	249.80492	229.18744	18.54668	196.27875	178.92817	117.26816	229.45364	263.54467	253.23524	294.41039	405.88707	418.09342	436.05468	343.70688	363.3709	329.92021	356.41337	249.63867	446.8906	435.33878	145.10868	448.0432	458.31634	479.22377	355.43126	319.07259	294.08158	332.69656	247.43277	325.35591	312.98301	319.82713	302.08219	1.08549	208.48371	171.99234	180.60345	177.49971	48.51179	314.45088	260.67133	254.18205	253.93753	71.75324	190.58189	178.46051	181.54837	130.47741	169.13918	134.99439	124.68221	117.95675	190.67956	206.00979	159.21615	219.83681	206.03729	233.0387	200.73156	111.61876	408.29061	380.64318	395.42016	197.85365	350.35318	354.21493	94.04205	294.67986	284.95821	278.5717	118.71564	300.82433	310.72072	296.57541	67.97694	435.86806	430.97815	98.43785
ko:K00034	1.29489	1.00169	0.76216	0.21432	4.12214	3.91195	2.33738	4.20873	0.93399	0.70708	1.50408	1.33188	NA	1.3501	0.79224	2.09004	0.6905	2.45919	1.65579	0.22916	0.17577	NA	2.60203	5.36685	NA	3.77416	5.73597	3.91398	4.35482	1.04413	0.69848	NA	1.20823	1.75246	0.88812	0.35051	NA	0.37259	0.50809	NA	NA	0.20928	0.49809	0.4972	2.84387	1.59213	NA	0.96336	0.21179	1.03818	0.83288	1.03813	NA	1.12197	0.6504	2.05444	0.0116	NA	1.47558	0.63736	3.32081	4.286	0.08869	11.23811	8.16361	14.82684	3.69543	19.07039	21.10481	12.4579	13.57498	5.35337	5.3749	11.31738	55.81021	44.88637	41.1695	43.45885	23.26636	2.88226	NA	2.10501	0.55398	0.87755	2.0118	NA	0.53214	1.97299	0.2658	0.92428	3.2746	4.09688	6.52485	0.0793	0.33227	0.40451	NA
ko:K00036	381.70222	372.36368	393.35658	213.62502	388.78557	397.24144	402.58123	448.91182	209.86991	339.87528	364.15839	373.16015	353.86912	160.40718	158.80441	193.92259	131.88958	234.13388	246.48615	240.59327	222.31143	19.04491	205.16764	210.80779	136.45442	254.77561	287.528	296.34008	299.95208	420.75756	415.15364	408.58711	385.11282	361.89637	354.80449	342.95599	246.27661	460.6046	479.90438	144.26977	477.86363	491.67669	522.16238	304.70871	281.64725	319.92876	313.18022	243.9298	296.72069	246.08642	292.03597	256.34578	1.45101	207.36534	183.97152	220.22947	168.1289	48.16648	291.50122	267.4492	290.08071	238.47901	75.74006	173.46806	190.7737	202.76928	117.969	143.40256	139.33782	113.53685	99.22276	193.83391	187.50789	139.07428	201.73872	185.9729	178.26442	188.72012	101.49666	340.04675	304.22026	337.8134	156.60611	350.62954	354.12696	90.98437	270.7599	220.12826	284.12029	129.73844	319.34083	302.42949	342.66314	57.86405	454.68984	418.48166	80.3725
ko:K00038	NA	0.48533	0.49545	0.50408	2.39988	2.92669	2.90512	0.17043	0.16705	0.21849	0.4383	NA	NA	0.33675	NA	0.42947	NA	NA	0.35141	1.07838	0.17577	NA	0.5846	NA	NA	1.16377	NA	NA	NA	1.15616	0.57637	NA	NA	0.98024	0.5781	NA	NA	1.58067	1.90067	0.90376	NA	0.93226	2.05678	NA	0.40218	NA	NA	0.47424	NA	0.17558	NA	0.43265	NA	0.94523	0.84663	0.41994	1.09686	NA	2.07073	NA	1.29395	2.63678	0.46866	0.21943	NA	0.22239	NA	0.39348	NA	0.13592	NA	0.98466	1.36394	3.09576	3.36677	0.97683	0.99725	0.99554	NA	0.59048	0.82208	0.40958	NA	0.58118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.30353	NA
ko:K00039	NA	0.24812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24714	0.24382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25352	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44593	0.99205	0.9489	4.75732	2.04925	1.43882	2.11285	1.80153	NA	NA	NA	NA	0.24775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2437
ko:K00040	138.68754	147.53716	139.5582	65.65651	155.42899	182.88274	169.67095	181.00467	93.1494	132.78533	138.1658	113.5498	137.64353	151.54266	163.38884	159.61299	100.53923	220.93109	205.26619	216.50848	205.82248	21.16769	143.58191	141.70484	91.07977	155.73854	118.53348	132.21424	148.78479	203.42162	196.929	194.85657	195.88904	220.90276	228.41665	221.95243	161.98115	113.49239	105.39629	31.53729	149.40575	128.40277	128.57284	90.19625	77.17895	66.58305	70.52855	44.36929	71.11337	61.79092	61.80958	56.15594	NA	222.35461	185.29148	200.23755	197.24407	59.66745	152.06482	150.96584	153.14196	122.34822	31.1387	136.21064	130.21671	131.88987	78.2378	208.2975	195.15202	205.26647	134.87909	119.89184	112.55492	89.68396	145.58984	134.31248	154.70824	137.36113	65.43314	223.25681	231.02527	233.55624	133.90681	169.89814	180.30771	44.38586	235.15967	223.72973	215.03968	81.37114	180.21523	174.21023	179.12862	45.04075	151.50763	135.62902	28.64252
ko:K00041	516.1725	521.41225	499.80328	265.71661	493.68347	525.23829	522.92307	516.00617	246.50117	479.44263	481.90492	532.46368	496.21859	389.61658	362.68392	364.08999	259.71962	418.56353	400.58477	471.1036	422.80286	33.8456	294.79935	304.67712	182.74443	369.24307	436.54313	440.29015	467.45437	592.90354	641.62503	638.44509	609.6078	488.07239	529.10517	549.58331	366.64995	693.14973	636.6841	207.8523	626.96319	641.84741	637.37128	413.38424	478.98175	407.37606	459.14596	353.45381	432.38041	398.31255	463.57682	413.69955	1.79951	404.00874	403.65585	442.23671	408.27108	123.68409	446.32349	420.50221	438.07964	425.45589	120.03256	360.85638	352.06992	365.47641	214.66634	374.17631	337.70248	383.87659	241.1263	257.31765	261.79267	211.71663	327.75155	288.84715	291.87238	308.65674	156.36814	596.18826	590.53858	601.65637	303.32654	527.97589	551.29937	148.46711	420.91036	411.84244	440.73282	190.39162	413.558	437.77964	421.5688	81.41241	572.40317	586.09635	125.44492
ko:K00042	62.4899	67.66891	88.12153	36.63759	69.53175	68.52077	70.58536	57.85027	23.9556	40.25629	27.21954	43.32579	45.46053	49.10435	44.54823	43.78262	37.9131	47.59106	47.29101	65.39822	49.2457	5.26733	62.05862	72.01855	46.31253	82.94094	66.14851	67.24463	50.66074	54.45274	68.59373	66.51975	62.18287	56.03682	48.46833	63.18636	32.59841	78.05581	78.20803	22.48593	115.35123	103.50933	122.94872	81.62408	41.35334	40.42968	38.1005	28.35065	50.68512	45.08293	39.13132	42.9291	0.47143	65.91884	57.16053	49.70708	49.38578	20.30374	57.95897	65.16153	63.33438	56.58772	19.76034	60.00572	58.25584	62.02324	27.89104	176.16266	153.14771	156.81213	88.32861	79.56608	86.11297	46.96972	123.50905	105.31678	96.13883	99.09728	44.34204	56.80444	47.19741	49.34564	22.27952	49.5787	52.7243	13.30768	59.39446	49.16035	60.11704	15.82599	92.58347	126.40543	94.31221	18.5582	53.77851	60.50619	10.11187
ko:K00045	106.6632	109.45859	98.2372	54.46744	49.88267	55.18504	61.45273	59.51408	22.94548	51.5566	43.17415	55.44691	43.9273	82.40752	84.2509	91.05855	44.82578	125.48101	109.68294	118.97304	118.78165	8.27862	61.51914	64.07879	38.37261	71.46566	83.57758	71.28687	89.31695	179.78384	190.7627	191.11905	168.2124	99.0696	101.83814	109.77792	72.82952	128.74296	125.6092	30.5246	92.28943	103.86947	99.15803	68.96471	59.15375	50.95923	48.29534	40.43412	61.04189	53.54118	49.79366	53.35255	NA	124.30293	107.66539	118.36191	110.78816	31.83496	100.21834	86.91686	76.32398	85.7747	24.45546	68.75922	57.18298	70.90874	36.29494	33.9793	27.37512	33.74119	22.28376	29.57796	29.92482	21.15713	21.4744	19.66326	18.01613	17.98257	10.00999	48.23528	49.38168	41.90483	24.72698	46.59559	54.73947	11.40679	41.19004	28.50553	34.45706	11.86697	33.89633	33.75081	28.56329	7.15117	104.93313	92.38427	23.32051
ko:K00046	505.41475	518.7521	481.31747	268.04451	527.10426	572.56127	496.8632	551.20062	217.82717	572.25065	612.45116	566.29406	599.29589	353.23505	366.80646	371.6243	231.4737	420.55787	432.24385	378.64746	417.87373	33.08427	326.49502	297.54134	194.90977	360.28962	319.78075	340.89285	327.98959	506.17985	487.8015	489.10744	481.19964	490.74343	471.24844	498.15498	298.11103	531.9827	518.52801	178.47437	524.8195	563.25385	564.16394	350.18563	379.38191	328.35638	353.35201	258.18026	363.14943	331.73519	367.71443	317.6789	1.56162	398.57542	315.39312	364.20904	346.26532	111.5679	405.95771	408.90423	421.86635	380.38894	121.89138	359.6684	331.21798	345.5537	232.94066	296.21054	281.11122	304.93555	247.6024	275.06756	253.30956	239.65253	324.64043	280.5201	295.97824	270.82931	142.92391	602.53059	537.73507	554.39682	272.68437	508.74784	508.06496	146.32535	362.33078	377.78486	372.28319	183.27622	335.62727	357.31629	335.61768	90.79517	532.47495	547.08854	124.87887
ko:K00048	526.61028	517.83632	506.21523	259.34114	494.4535	455.74043	525.34736	489.8743	220.74233	578.23305	575.46688	639.10804	555.83129	385.81262	370.68525	401.32838	323.47373	490.55978	476.8282	456.47647	465.38358	38.2335	452.93297	458.78066	276.2595	562.85443	623.52066	670.30287	726.79042	577.69008	611.08462	622.56704	565.15387	612.10489	563.78285	621.15224	445.37831	466.45726	487.64258	153.37634	620.72039	620.44881	641.15739	451.00962	577.00614	604.89469	562.96052	452.72549	531.37524	537.2662	555.72391	490.68015	2.16511	421.46128	407.36216	454.86914	414.06152	116.09248	542.51821	503.41469	529.94137	460.9588	150.68689	412.88849	374.2803	418.09316	259.07517	438.34462	416.41705	397.78468	287.69977	445.61518	447.59278	411.48048	469.25511	423.84722	462.58049	453.61135	240.09432	406.63283	403.97815	430.68281	180.81239	404.29813	374.83621	111.75042	603.19523	622.20981	586.71448	265.92914	533.49874	525.60016	520.91836	105.86972	542.94304	523.71248	123.59467
ko:K00050	NA	NA	0.12108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45538	1.14173	NA	0.46991	NA	1.84732	0.70518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69627	NA	0.68702	NA	NA	NA	NA
ko:K00052	698.42593	644.71651	642.09537	319.78838	552.40846	572.63405	584.7643	542.97747	263.65722	560.06786	553.97162	564.02699	567.64325	674.6306	685.0979	677.43146	450.80673	640.83534	666.60487	598.51655	629.13869	70.60319	519.43677	541.36788	301.26129	603.1899	809.01246	775.29317	797.018	591.80119	593.3504	573.33932	573.70376	696.15341	661.45058	704.07981	445.58787	627.80589	636.87247	206.31675	682.15122	668.78023	687.12622	463.4245	567.35861	462.21246	530.13017	407.91408	508.99975	429.42299	452.4757	408.05435	1.78634	550.58058	558.53815	632.77258	560.84501	179.62849	508.0043	469.06481	498.29586	462.07819	144.8745	483.25265	430.08475	477.53663	304.55863	530.76854	510.88604	467.17888	354.48834	426.09383	407.90994	353.22838	487.68948	424.00795	461.74305	434.22624	221.14661	557.30991	566.40748	594.05238	280.31817	550.93412	581.95657	153.92473	601.54834	569.93195	537.08414	259.91595	548.75921	494.14955	560.89852	92.92213	682.37169	667.03198	140.35462
ko:K00053	580.97654	627.01388	650.75934	311.16779	703.87265	725.65864	732.84837	719.16421	353.98356	635.58364	652.4022	615.48932	618.82975	556.31751	544.40221	607.09285	432.82592	552.32991	587.93999	635.93528	606.63075	53.55549	597.29082	604.71381	403.33748	677.44526	722.01258	709.72087	677.71363	631.01915	688.33541	642.91682	609.45413	640.33768	651.76558	710.65599	461.34925	663.83557	670.54853	225.35094	633.36289	691.88837	698.20337	472.75858	570.86493	563.28396	532.14772	431.70729	551.05814	541.95312	558.53539	533.16591	2.58519	637.14607	563.2281	620.76899	572.9697	169.96227	543.5638	542.03233	575.67391	510.64502	163.63321	444.69789	435.85424	420.94157	275.49514	474.04245	462.73543	478.07844	334.6441	440.48325	468.93125	385.51585	535.60287	522.48433	497.3401	490.55218	246.41743	594.76801	566.92457	635.26367	305.14193	546.89675	560.27975	167.7752	629.07024	598.74204	581.26351	266.83772	527.55121	490.12581	488.76751	123.00595	704.6538	698.02697	136.58762
ko:K00054	0.82824	3.72356	1.88259	NA	11.10185	10.70038	9.58288	7.00215	5.80595	2.98453	2.55303	5.91884	0.98838	NA	1.65927	3.79614	1.59485	5.73977	3.63264	1.52584	2.22547	NA	4.52089	3.57568	3.65878	1.7076	0.83538	4.64202	0.98912	1.6229	2.63459	4.42413	0.57344	2.1942	1.06439	1.19334	3.24568	4.03572	0.77695	0.64193	NA	NA	2.48339	1.58409	0.60962	1.52319	0.60427	NA	2.02146	1.13995	3.68575	1.54907	NA	1.97012	NA	3.42771	2.47975	1.93152	1.18469	1.55462	1.18232	2.76544	1.48228	0.55143	1.51638	0.99594	0.68106	0.30433	1.52833	0.96651	0.65841	5.14841	2.86626	3.23811	1.03914	2.95289	1.30276	2.37861	0.84576	1.287	0.70213	0.58518	0.95437	0.59207	1.04467	0.59048	5.53144	2.46363	1.53359	NA	2.12289	3.7178	4.40638	0.64443	2.30039	2.38916	0.8008
ko:K00055	0.35027	0.57777	0.17695	0.30963	0.93721	3.31855	0.68136	0.74256	2.18685	1.68159	2.7765	0.34283	2.4509	1.53521	NA	0.36599	NA	NA	NA	NA	0.14568	NA	1.59499	2.80648	1.41877	2.25101	3.09212	1.74764	0.68524	1.53841	0.17164	0.642	4.76192	2.60157	3.2465	1.64894	1.48107	1.25105	NA	NA	3.76183	7.75598	1.47759	3.84902	1.04261	NA	0.69445	NA	0.81228	1.80288	2.04585	1.52208	NA	0.33813	NA	1.13118	0.10131	NA	3.63412	1.7708	1.30517	0.11807	0.3515	0.31216	NA	1.16377	NA	NA	1.2885	NA	0.34074	NA	1.10831	NA	0.3488	0.97039	0.89427	0.34582	0.22229	0.33815	NA	0.63733	0.33299	0.36491	0.14669	0.14677	2.05104	0.48346	1.53462	0.17114	3.95512	2.43674	6.32774	0.89505	1.03101	NA	0.22699
ko:K00057	832.02692	812.60066	825.57208	447.44066	701.14122	673.22629	725.73241	690.41616	327.58749	630.00982	602.34392	638.37162	619.85707	675.86895	612.71986	680.67177	480.70482	631.15683	642.61607	663.01452	641.36377	50.11081	497.8803	473.14181	305.72289	574.0054	832.0118	864.81119	751.95214	618.13276	628.4005	634.20743	572.3684	681.59643	678.87674	737.34114	484.7997	622.11327	606.54021	193.38918	690.56782	624.19621	668.86329	448.33678	560.87731	560.84364	595.80994	419.19474	507.55072	464.76141	464.84261	443.87385	2.53202	648.05477	612.07556	649.10603	631.07292	177.86201	640.10049	619.66567	627.01661	637.06535	204.59965	668.66795	616.98947	661.57418	426.54011	657.57695	658.95293	704.97771	455.79272	682.17324	694.96628	548.34446	674.91596	661.8341	705.38995	605.47851	346.44041	545.43766	511.73327	519.14934	276.30693	455.2986	491.07536	147.2869	669.97807	624.15725	659.86086	260.43473	639.71724	618.22889	612.53447	124.5456	639.88078	694.91681	136.67888
ko:K00058	705.40972	742.68651	764.17857	350.31392	898.12611	892.59612	911.90722	866.64393	427.31896	672.94086	698.0875	690.41151	701.14467	1418.17062	1437.9233	1459.31915	1001.52856	913.50715	912.3528	929.33654	898.25902	87.26628	734.10755	695.49088	454.40567	840.44625	1100.36995	1120.80951	1085.53908	756.41899	742.27119	746.43867	698.61162	989.00062	932.81009	955.4004	630.35493	665.3177	651.27165	215.67946	709.59595	696.18567	687.32285	506.87966	981.90443	916.68269	963.99873	682.36208	890.23076	807.98741	848.90096	789.23892	4.53015	1157.38631	1084.81669	1080.77204	1067.19413	329.03917	879.31954	883.13228	839.82464	825.01764	247.3652	804.32204	743.93738	799.42395	463.30846	947.96523	910.25071	917.53288	618.19103	742.13647	724.89222	625.58558	887.96739	836.5809	869.09274	807.57232	393.53712	649.56288	639.66113	656.40624	327.17087	622.16917	570.66111	167.82153	875.13582	863.70823	906.35986	392.05427	793.05327	777.13914	803.67237	165.09733	756.868	776.48786	164.04907
ko:K00059	1530.43401	1537.61885	1692.0436	827.4496	1408.70138	1380.34681	1428.2187	1399.59562	704.50172	1219.59839	1300.51739	1241.28479	1193.03032	1813.38061	1828.3952	1758.59457	1197.27267	1476.09864	1593.04344	1563.15339	1592.72483	125.58358	1003.01593	998.17727	659.13042	1174.14298	1497.12759	1513.41784	1553.90369	1365.70833	1331.27125	1351.39292	1304.82032	1660.03556	1641.84264	1550.47023	1129.14005	1305.2278	1396.67401	441.22822	1332.08956	1347.36218	1300.51398	903.5952	1579.50769	1585.00366	1618.33333	1225.34852	1424.24338	1308.34823	1418.25345	1352.63686	5.59467	1545.91007	1347.14019	1378.27343	1316.04871	419.35736	1260.26891	1171.08651	1331.29516	1195.38829	381.40665	1299.60737	1194.74829	1285.57918	808.02916	1320.34421	1222.70505	1274.52832	922.693	1182.34414	1208.62459	1070.31201	1223.4578	1107.73051	1183.66909	1076.23011	520.8332	1343.86607	1333.02797	1369.05268	770.54817	1209.85002	1239.72247	395.28629	1267.49501	1271.52255	1281.84096	574.08735	1251.07552	1201.72707	1185.32645	238.17484	1658.73569	1689.55558	406.4417
ko:K00060	23.88448	21.78484	16.56681	11.55093	41.60582	33.58349	37.35981	37.46995	21.52064	20.74996	21.10863	20.24087	19.48578	142.44007	141.51513	148.92089	108.07713	33.032	30.07482	26.02392	41.95213	4.09695	42.61321	64.0639	33.44264	56.15979	77.51146	89.46231	95.10957	37.28185	41.28133	39.19268	37.6107	111.44968	128.05188	114.34191	71.43174	14.50953	23.27519	4.17749	14.8186	14.38621	13.86821	8.30785	20.66949	26.42607	22.44593	19.3663	25.64314	24.62343	23.38619	21.92933	NA	95.72685	92.6492	95.76218	88.59793	30.46637	45.87588	46.74848	38.2456	33.4184	12.87258	59.59439	54.01776	54.95885	38.1203	65.59726	60.87431	74.27564	49.85683	38.74023	38.05258	32.04783	55.49536	42.84047	56.25994	37.56648	28.32519	98.51567	95.95285	95.40433	47.26204	95.88458	81.28744	26.64265	14.10648	13.95815	10.77635	4.02802	24.89059	28.42879	12.31851	3.9035	18.74218	22.75332	4.93006
ko:K00064	299.66082	307.77423	312.07125	159.70948	201.7483	175.15816	179.93014	193.93766	90.25009	344.88604	340.83661	338.75039	365.75659	154.3073	169.92955	170.48615	113.3325	115.08121	131.04178	123.88569	115.67581	10.14211	158.5174	152.3314	89.95847	179.13519	226.83371	272.99978	268.21796	302.26944	301.73662	323.27159	293.91811	247.74147	228.6202	225.21182	157.15995	349.73795	344.72774	144.18432	327.91345	267.83025	322.33917	209.72177	151.51144	124.88608	151.64165	105.7111	125.00584	137.81755	120.72398	133.25555	NA	145.62634	147.86904	143.01355	146.75092	37.64301	168.78951	152.33782	155.95661	170.97181	47.46465	226.86443	225.68121	193.87531	151.1127	154.87902	176.54077	168.04309	133.14886	65.00528	52.79095	47.57823	72.49271	78.03857	63.3537	87.90118	39.45327	124.95828	131.80211	126.35892	76.38752	183.20055	183.85998	55.28181	123.44711	109.26489	98.17176	45.45253	115.54407	110.98325	124.68988	12.5418	396.09659	364.97491	76.17504
ko:K00065	93.71728	104.94898	96.20863	51.76734	120.62478	137.91574	119.39677	128.92761	52.3655	92.55356	97.16084	96.88869	91.23599	37.62834	46.71246	55.28031	35.43529	85.39609	65.77335	65.15304	61.175	3.42107	86.44907	61.44839	44.91334	84.59139	48.26793	60.17236	57.53486	39.77393	56.92287	43.38599	41.44109	47.45235	46.43748	39.47507	31.61388	47.58399	42.47864	11.34011	64.68152	68.09966	81.14684	40.53724	36.34196	28.80484	29.57265	21.62643	47.69385	40.52391	50.54019	36.16363	0.53538	65.63481	48.38816	49.60926	61.04151	16.12827	64.67411	67.11291	66.77825	59.51669	20.33929	58.54017	72.90822	85.93367	50.97	49.74395	40.10711	61.85859	47.61004	69.34894	59.57159	69.31167	52.10854	51.50362	46.28094	53.2627	29.39436	196.54537	224.29438	199.46367	93.10809	201.30372	188.59902	50.83409	54.3447	54.60846	54.57247	21.72158	69.04366	56.59596	67.01863	9.32648	74.69768	83.09223	16.00133
