Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,replicate,create_date,version,Sample Name,SRA Study
SRR34844351,AMPLICON,570,20472690,PRJNA1300638,SAMN50421175,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",12371520,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976476,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102640-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Treatment_102640,2025-08-02T05:07:00Z,1,102640-1-1,SRP605981
SRR34844352,AMPLICON,570,16642860,PRJNA1300638,SAMN50421174,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10070763,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976475,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102639-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Treatment_102639,2025-08-02T05:07:00Z,1,102639-3-1,SRP605981
SRR34844353,AMPLICON,570,17271570,PRJNA1300638,SAMN50421173,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10396157,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976474,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102639-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Treatment_102639,2025-08-02T05:07:00Z,1,102639-2-1,SRP605981
SRR34844354,AMPLICON,570,22850730,PRJNA1300638,SAMN50421092,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",13326731,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976473,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102596-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Treatment_102596,2025-08-02T05:07:00Z,1,102596-2-1,SRP605981
SRR34844355,AMPLICON,570,22035630,PRJNA1300638,SAMN50421172,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",13454145,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976472,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102639-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Treatment_102639,2025-08-02T05:08:00Z,1,102639-1-1,SRP605981
SRR34844356,AMPLICON,570,16588710,PRJNA1300638,SAMN50421171,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9789245,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976471,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102638-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Treatment_102638,2025-08-02T05:08:00Z,1,102638-3-1,SRP605981
SRR34844357,AMPLICON,570,15164850,PRJNA1300638,SAMN50421170,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8919613,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976470,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102638-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Treatment_102638,2025-08-02T05:08:00Z,1,102638-2-1,SRP605981
SRR34844358,AMPLICON,570,17790270,PRJNA1300638,SAMN50421169,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10923991,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976469,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102638-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Treatment_102638,2025-08-02T05:08:00Z,1,102638-1-1,SRP605981
SRR34844359,AMPLICON,570,18507330,PRJNA1300638,SAMN50421168,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10888682,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976468,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102637-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Placebo_102637,2025-08-02T05:08:00Z,1,102637-3-1,SRP605981
SRR34844360,AMPLICON,570,24898170,PRJNA1300638,SAMN50421167,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",14533849,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976467,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102637-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Placebo_102637,2025-08-02T05:08:00Z,1,102637-2-1,SRP605981
SRR34844361,AMPLICON,570,17535480,PRJNA1300638,SAMN50421166,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10400197,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976466,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102637-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Placebo_102637,2025-08-02T05:08:00Z,1,102637-1-1,SRP605981
SRR34844362,AMPLICON,570,13840170,PRJNA1300638,SAMN50421165,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8390191,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976465,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102634-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Placebo_102634,2025-08-02T05:08:00Z,1,102634-3-1,SRP605981
SRR34844363,AMPLICON,570,18429810,PRJNA1300638,SAMN50421164,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10944510,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976464,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102634-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Placebo_102634,2025-08-02T05:08:00Z,1,102634-2-1,SRP605981
SRR34844364,AMPLICON,570,16458750,PRJNA1300638,SAMN50421163,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9849024,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976463,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102634-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Placebo_102634,2025-08-02T05:07:00Z,1,102634-1-1,SRP605981
SRR34844365,AMPLICON,570,19753920,PRJNA1300638,SAMN50421091,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",11584082,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976462,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102596-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Treatment_102596,2025-08-02T05:08:00Z,1,102596-1-1,SRP605981
SRR34844366,AMPLICON,570,17785710,PRJNA1300638,SAMN50421162,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10557321,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976461,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102632-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Placebo_102632,2025-08-02T05:08:00Z,1,102632-3-1,SRP605981
SRR34844367,AMPLICON,570,19435290,PRJNA1300638,SAMN50421161,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",11290210,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976460,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102632-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Placebo_102632,2025-08-02T05:08:00Z,1,102632-2-1,SRP605981
SRR34844368,AMPLICON,570,20475540,PRJNA1300638,SAMN50421160,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",12019007,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976459,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102632-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Placebo_102632,2025-08-02T05:08:00Z,1,102632-1-1,SRP605981
SRR34844369,AMPLICON,570,16415430,PRJNA1300638,SAMN50421159,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9705753,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976458,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102631-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Placebo_102631,2025-08-02T05:08:00Z,1,102631-3-1,SRP605981
SRR34844370,AMPLICON,570,17931630,PRJNA1300638,SAMN50421158,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10644674,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976457,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102631-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Placebo_102631,2025-08-02T05:08:00Z,1,102631-2-1,SRP605981
SRR34844371,AMPLICON,570,16282620,PRJNA1300638,SAMN50421157,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9762790,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976456,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102631-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Placebo_102631,2025-08-02T05:08:00Z,1,102631-1-1,SRP605981
SRR34844372,AMPLICON,570,17583360,PRJNA1300638,SAMN50421156,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10316910,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976455,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102629-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Treatment_102629,2025-08-02T05:08:00Z,1,102629-3-1,SRP605981
SRR34844373,AMPLICON,570,23228070,PRJNA1300638,SAMN50421155,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",13444728,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976454,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102629-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Treatment_102629,2025-08-02T05:08:00Z,1,102629-2-1,SRP605981
SRR34844374,AMPLICON,570,20271480,PRJNA1300638,SAMN50421154,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",11935260,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976453,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102629-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Treatment_102629,2025-08-02T05:08:00Z,1,102629-1-1,SRP605981
SRR34844375,AMPLICON,570,21321420,PRJNA1300638,SAMN50421153,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",13030910,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976452,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102628-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Placebo_102628,2025-08-02T05:08:00Z,1,102628-3-1,SRP605981
SRR34844376,AMPLICON,570,19653030,PRJNA1300638,SAMN50421090,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",11725459,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976451,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,100601-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Treatment_100601,2025-08-02T05:08:00Z,1,100601-3-1,SRP605981
SRR34844377,AMPLICON,570,21045540,PRJNA1300638,SAMN50421152,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",12242328,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976450,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102628-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Placebo_102628,2025-08-02T05:08:00Z,1,102628-2-1,SRP605981
SRR34844378,AMPLICON,570,17198040,PRJNA1300638,SAMN50421357,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10422929,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976449,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103107-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Treatment_103107,2025-08-02T05:08:00Z,1,103107-3-1,SRP605981
SRR34844379,AMPLICON,570,18344310,PRJNA1300638,SAMN50421356,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",11062133,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976448,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103107-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Treatment_103107,2025-08-02T05:08:00Z,1,103107-2-1,SRP605981
SRR34844380,AMPLICON,570,18569460,PRJNA1300638,SAMN50421355,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",11156547,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976447,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103107-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Treatment_103107,2025-08-02T05:07:00Z,1,103107-1-1,SRP605981
SRR34844381,AMPLICON,570,16887390,PRJNA1300638,SAMN50421354,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9847798,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976446,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103106-3-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,4wk-Treatment_103106,2025-08-02T05:07:00Z,1,103106-3-1,SRP605981
SRR34844382,AMPLICON,570,20980560,PRJNA1300638,SAMN50421353,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",12526957,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976445,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103106-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Treatment_103106,2025-08-02T05:07:00Z,1,103106-2-1,SRP605981
SRR34844383,AMPLICON,570,23301030,PRJNA1300638,SAMN50421110,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",13845346,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976444,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,102609-2-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,2wk-Placebo_102609,2025-08-02T05:07:00Z,1,102609-2-1,SRP605981
SRR34844384,AMPLICON,570,19411350,PRJNA1300638,SAMN50421352,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",11741524,SETSUNAN UNIVERSITY,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX29976443,uncalculated,uncalculated,not applicable,not applicable,Illumina MiSeq,not applicable,103106-1-1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-10-01T00:00:00Z,before-Treatment_103106,2025-08-02T05:07:00Z,1,103106-1-1,SRP605981
