feature	AB01_02	AB01_04	AB01_12	AB02_00	AB02_02	AB02_04	AB02_12	AB03_00	AB03_02	AB03_04	AB03_12	AB04_00	AB04_02	AB04_04	AB04_12	AB05_00	AB05_02	AB05_04	AB05_12	AB06_00	AB06_02	AB06_04	AB06_12	AB07_00	AB07_02	AB07_04	AB07_12	AB09_00	AB09_02	AB09_04	AB09_12	AB10_00	AB10_02	AB10_04	AB10_12	AB11_00	AB11_02	AB11_04	AB11_12	AB12_00	AB12_02	AB12_04	AB12_12	AB13_00	AB13_02	AB13_04	AB13_12	AB14_00	AB14_02	AB14_04	AB14_12	AB15_00	AB15_02	AB15_04	AB15_12	AB17_00	AB17_02	AB17_04	AB17_12	AB19_00	AB19_02	AB19_04	AB19_12	AB20_00	AB20_02	AB20_04	AB20_12	AB21_00	AB21_02	AB21_04	AB21_12	AB22_00	AB22_02	AB22_04	AB22_12	AB23_00	AB23_02	AB23_04	AB23_12	AB24_00	AB24_02	AB24_04	AB24_12	AB25_00	AB25_02	AB25_04	AB25_12	AB26_00	AB26_02	AB26_04	AB27_00	AB27_02	AB27_04	AB27_12	AB28_00	AB28_02	AB28_04	AB28_12	AB30_00	AB30_02	AB30_04	AB30_12	AB31_00	AB31_04	AB31_12	AB32_00	AB32_02	AB33_00	AB33_02	AB34_00	AB34_02	AB34_04	AB34_12	AB35_00	AB35_02	AB35_04	AB35_12	AB36_00	AB36_02	AB36_04	AB36_12	AB37_00	AB37_02	AB37_04	AB37_12	AB38_00	AB38_02	AB38_04	AB38_12	AB39_00	AB39_02	AB39_04	AB39_12	AB40_00	AB40_02	AB40_04	AB40_12	AB41_00	AB41_02	AB41_04	AB41_12	AB43_00	AB43_02	AB43_04	AB43_12	AB45_00	AB45_02	AB45_04	AB45_12	AB46_00	AB46_02	AB46_04	AB46_12	AB47_00	AB47_02	AB47_12
GT111	89.76383	67.11541	111.25481	93.1379	98.3507	127.01384	134.91316	180.95555	153.08032	121.31903	120.88239	94.76278	141.38309	101.83281	86.13386	98.29169	117.81447	139.817	108.83013	310.99915	242.82287	182.41853	179.76909	424.53323	199.38698	194.81889	225.20886	128.68771	75.51337	93.95692	113.72063	181.67156	160.54736	163.80359	139.76632	233.82091	232.68078	144.41388	198.0919	117.18567	124.212	146.95638	142.63434	143.77847	155.08312	129.46504	139.00462	76.1134	115.14096	85.63399	128.57339	62.18717	73.29847	55.8245	90.3326	131.42911	106.35967	125.70052	143.11905	93.51714	87.87896	99.15541	87.42679	172.31434	79.06751	170.05322	170.10683	118.60569	115.39605	165.32176	117.63596	117.82201	85.45849	74.72142	130.36711	126.53673	113.7014	148.19551	112.74974	69.84717	82.87914	23.14295	83.12669	114.81764	114.1172	143.80266	147.81798	113.53977	116.55849	68.33454	123.99912	148.66638	99.87979	89.43647	309.85854	209.52513	295.42145	296.1065	84.20856	107.46963	44.76226	96.25111	155.74876	150.90407	240.31393	115.07299	81.45954	53.62655	94.04364	459.54354	378.91013	546.63814	339.23427	134.2236	108.06507	105.58022	136.23815	162.138	145.7175	154.46548	191.29385	115.88223	133.64012	91.53954	155.65901	97.5771	77.28094	61.49011	144.8057	47.70769	45.26116	26.0437	80.23303	102.55375	63.53188	81.88998	118.11301	157.32461	262.8276	140.79123	265.69528	110.04613	85.45848	142.2901	129.5604	178.86843	93.35889	159.18782	141.06022	136.9137	219.93213	109.37126	122.16723	162.21625	67.48542	124.45851
GT12	0.26556	NA	NA	NA	NA	NA	NA	1.78357	2.40695	1.25453	2.11535	NA	NA	NA	NA	NA	NA	NA	NA	9.18715	8.77488	8.47478	1.24218	NA	NA	NA	NA	0.42085	NA	11.906	NA	0.56501	NA	NA	0.37131	NA	NA	NA	NA	0.65591	0.26322	0.13555	NA	35.53729	20.20683	27.64397	37.46043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.37681	2.26014	1.7095	0.49512	NA	NA	NA	NA	10.69461	15.24329	5.90665	6.93863	59.5523	88.80806	83.17741	79.94361	NA	NA	NA	NA	NA	NA	NA	NA	0.8016	NA	2.79479	5.06045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37627	0.69657	NA	11.70943	16.68905	8.9868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.88229	3.3447	1.40834	0.52558	10.00066	10.71339	0.1208	9.59301	0.6907	NA	NA	NA	0.18254	0.59731	1.66132	NA	9.65937	15.07923	18.76588	3.9517	0.61996	NA	0.15973	0.24249	3.67699	1.59478	3.9812	3.72034	11.92985	15.53334	3.36478	13.73317	12.61754	11.53269	10.75016	8.57599	0.45051	0.10149	0.17923
GT13	NA	0.97894	0.23399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17511	NA	NA	NA	0.06519	0.05476	0.23656	0.36218	0.31201	NA	0.35444	NA	0.13588	0.0543	0.141	0.08995	NA	NA	NA	NA	NA	NA	NA	NA	0.35577	0.54961	NA	0.44914	NA	0.13609	NA	0.1234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05035	1.11426	NA	NA	NA	NA	0.15359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25695	NA	0.12141	NA	NA	0.32455	NA	0.05926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07978	NA	0.07765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04213	0.23418	0.02774	0.10825	NA	NA	NA	NA	NA	NA	NA	NA	1.00529	1.03319	0.85125	1.71863	NA	NA	0.30734	NA	NA	NA	NA
GT14	73.40489	70.07029	103.46506	66.84259	77.52865	94.59336	91.71528	36.17197	20.56041	34.3831	42.60518	28.46136	29.29688	25.22723	12.51132	59.85497	68.94861	53.53587	56.75426	21.41285	15.36244	28.33625	57.91057	38.39755	73.92448	75.33936	110.10793	24.98174	14.02713	30.53179	79.77548	64.86913	51.79749	59.01797	59.27931	117.23886	64.93697	90.40789	74.65734	22.14553	24.09307	27.68337	26.71507	88.35299	81.64456	72.24314	71.82462	27.61462	48.42771	56.82801	29.06722	56.16219	60.3996	57.8605	80.33738	48.19808	45.37357	40.66555	49.83825	60.84692	35.7893	50.36955	46.39361	121.77433	40.57723	42.6884	86.27868	29.56787	27.79246	32.83205	35.21007	38.46008	41.83771	68.01079	29.95906	69.71572	74.56211	69.36819	73.37682	70.33939	50.0811	15.92664	55.45407	11.07077	7.0516	9.23712	26.24083	35.97906	22.04095	8.52925	31.24425	38.45289	36.29575	38.17951	59.16971	105.69491	63.20877	78.85538	60.12667	57.86048	52.794	39.39636	69.87188	33.88751	40.84755	76.47721	42.14768	21.78264	50.31799	53.89982	58.15459	35.53467	71.70846	25.26186	39.77894	42.2987	43.01303	19.92316	54.75303	29.89485	22.509	26.61883	38.851	49.77342	28.58525	70.20348	65.97312	51.85173	68.50663	21.69698	29.89135	16.90695	58.35055	76.83924	56.40978	60.27126	61.08209	94.27937	183.54699	81.12092	199.34858	29.7003	27.67122	34.66505	20.341	27.06402	37.54243	27.51107	26.36777	47.56551	78.8746	63.68959	71.03127	43.25493	22.2483	29.03807
GT15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.10447	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.11831	NA	0.06673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.28691	NA	0.17631	NA	NA	NA	NA	0.07925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GT17	1.5608	0.54783	1.12045	NA	NA	0.23562	NA	0.138	NA	0.37374	0.06392	4.89396	13.81332	5.10486	8.10128	0.99431	0.61074	0.63188	1.00476	NA	NA	0.08983	1.304	NA	0.37504	1.66066	0.60873	2.33245	NA	0.16861	0.09136	0.03283	0.11029	0.24846	0.22709	3.02133	0.81709	1.28653	0.47177	0.04564	0.38652	0.11688	1.40239	0.76928	0.99774	0.56177	1.804	2.1966	3.01096	3.88172	14.13912	2.28162	2.79468	4.47474	3.60297	1.78087	1.41583	3.46556	0.72159	1.653	3.93692	2.77346	2.44356	1.65376	0.07659	0.10757	1.03284	0.97468	0.29778	0.90804	0.648	0.19766	0.17125	0.98353	0.29441	8.35528	4.27674	5.0597	7.03014	2.20819	2.04864	0.60861	1.34907	0.82818	1.03099	0.94048	0.42329	NA	NA	0.65603	3.04025	0.77382	0.9845	4.33251	0.39173	0.10348	NA	0.12282	3.17511	1.71671	1.34673	1.95245	1.12164	1.57212	2.1229	0.32389	0.51001	7.14912	3.88225	NA	NA	NA	0.67823	1.13679	0.79183	0.92865	0.9986	0.65019	0.71099	0.92678	2.20608	1.30158	1.71136	0.75269	1.71695	0.88814	1.71952	0.57469	4.90026	1.02002	0.62626	0.34633	0.86485	0.30413	1.1182	0.35264	2.91891	0.32591	0.32362	0.20305	NA	0.55601	1.9056	0.58262	2.5984	1.23494	1.20938	0.78075	0.15743	1.47656	0.91724	0.73713	0.05192	NA	0.12709	1.00779
GT19	79.756	76.52452	65.67486	24.90925	23.52683	45.20455	29.01911	9.29441	13.67017	13.273	17.81419	39.33036	56.89115	50.67599	59.59671	78.25552	87.49858	95.01741	62.50127	26.29408	5.13782	11.4124	77.19651	51.70079	63.66803	68.60155	119.74958	42.87559	3.44554	16.26179	75.00079	81.3133	56.50082	55.74078	72.81289	209.67103	87.27805	113.83408	124.17691	18.10654	39.31341	40.71088	37.15837	73.80896	51.15095	47.1363	71.32837	37.85459	74.55967	79.62267	22.30132	66.1971	62.1373	22.53627	148.59067	57.32682	97.01542	65.4713	64.23638	60.59338	37.55674	40.29061	68.37702	112.65167	22.95969	44.24792	35.19857	10.34819	17.27882	48.58775	43.91918	40.803	54.88985	10.18025	33.08922	86.07377	59.68098	59.83765	61.56056	50.04501	53.8983	12.84794	70.94975	71.483	63.87013	48.1625	67.47426	11.7498	1.04061	0.54814	51.34947	49.7473	47.07094	74.41869	1.35324	43.12109	2.97631	20.06703	39.42343	11.81767	6.59448	36.07423	112.06009	62.46161	68.28414	73.31524	42.8015	23.0759	82.81498	13.3585	8.54647	2.8527	45.08396	13.11865	12.02228	71.30062	23.31387	23.80079	24.70952	61.75576	39.56623	9.99762	29.97949	44.8312	21.59574	72.23021	35.66179	65.4648	62.50954	7.20328	8.37677	4.12292	39.83395	22.90161	12.76179	7.17972	48.71865	8.72552	11.56039	6.81013	7.5687	28.54854	27.4378	26.23845	17.9038	46.80518	53.71293	54.35011	56.139	23.27514	52.31344	31.98222	55.83585	35.05272	16.59216	37.9035
GT2	4884.26602	5392.16367	5106.32727	5307.14727	5526.19388	5420.55833	5511.18151	6365.7793	5861.36874	6736.1937	5488.36577	5303.65079	4989.80221	4669.25227	4879.19322	4695.16809	5147.74299	4815.04907	4234.18272	5276.98131	5192.12106	4579.91652	4967.31627	5073.35407	5081.62306	4707.86919	5204.60096	5794.66703	6380.97951	4723.16962	5377.79932	5499.45561	4813.90189	5239.59361	5334.85891	6475.24352	5358.2895	5172.95296	5782.44026	5514.72012	4348.39263	5154.92538	5006.11193	5045.6908	4656.72124	4593.0689	5186.59491	4655.9236	4585.03205	4816.7682	5409.70474	4812.2153	4711.76942	5438.24413	5123.63367	4953.87723	5204.7085	4957.09918	5167.0184	5065.61263	4832.52356	4638.16473	4827.49747	5531.59817	4298.52568	4948.87343	4868.52977	5345.94708	5047.2719	5110.79433	4737.35709	5432.35093	4842.97705	4819.71421	5047.286	5584.36804	5283.71134	5179.16111	5751.83149	4791.76543	4997.60261	4735.66272	5096.45786	4683.89388	4764.45314	5465.09728	5086.77185	5029.64648	4614.57381	4894.60107	5141.53437	4935.59274	5193.523	5865.06278	4871.56262	5230.9444	4613.55042	5147.97308	4828.56265	4720.86783	4612.60483	5442.21911	5356.63575	4884.70915	5351.05164	4327.9191	4453.11901	5786.96518	5483.68537	5598.50138	5611.84252	5213.40598	5562.10649	5087.95868	5119.71854	4788.49457	5335.5256	5444.00545	5046.56203	4886.18777	5428.70059	5116.02299	5084.44963	5885.29075	4994.45217	5341.29228	5218.39371	5011.95078	5403.08944	4981.24757	4928.12691	4944.60592	5217.20198	5630.39416	5527.39042	5279.37718	6124.25166	5483.54111	4932.91973	5144.82438	5324.1655	4590.35858	4734.61941	4525.37142	5090.58046	5231.32533	5274.55787	5158.40906	4983.69941	5712.76228	5307.21132	5298.29143	5208.39785	5202.91947	4901.17355	5042.44373
GT20	15.9589	24.24145	18.66252	14.95601	16.96249	37.07081	11.8878	4.61967	8.30119	7.1703	12.81931	28.36998	22.57927	32.40626	36.10892	52.2227	38.03819	49.09568	30.31648	5.2715	3.42033	6.34552	36.66645	19.87904	26.54114	23.79336	60.65972	13.2659	5.76335	8.32415	50.11963	40.82798	22.68456	28.36311	35.68607	21.31039	18.03088	20.94395	21.61987	3.98298	11.73637	20.81726	11.49417	60.86253	37.28312	32.87463	54.6961	19.02805	24.99962	42.36325	21.01148	11.24007	8.57084	3.9716	25.83638	29.75668	29.46851	28.9721	28.39295	26.1974	10.64495	14.85828	37.1782	60.21873	8.85899	13.55726	16.7107	3.22964	5.29502	7.67012	14.51096	11.75024	18.18823	4.0632	9.60249	27.54737	22.39368	18.84721	15.5265	37.85686	45.53429	16.47703	45.24109	14.54009	18.76099	7.84698	17.11623	13.93278	6.23475	5.64165	28.05063	25.30906	28.33846	46.62113	9.14965	28.13248	6.15958	14.18461	31.82424	14.40721	12.74955	22.26715	6.399	3.46427	4.61194	19.40365	16.03718	15.03927	35.23827	6.33193	3.04331	7.7319	23.15077	4.27742	2.3188	5.13376	3.49577	6.02932	8.39886	24.25437	17.81134	4.18869	10.66283	26.66605	10.67213	37.14115	14.07243	22.94994	21.53463	2.84588	3.3188	3.52273	21.67795	12.76338	9.43203	7.00344	28.11513	2.5483	2.85804	3.5689	3.55537	11.11846	13.11906	12.53594	8.30236	16.65266	19.5898	20.33194	21.28942	3.43157	15.94741	7.82834	10.56354	4.74039	2.73479	6.93064
GT22	2.08392	2.53882	1.1657	NA	NA	NA	NA	0.44587	0.99636	0.19859	0.39655	0.08163	0.5316	0.08014	1.37453	0.51624	0.62674	0.25528	0.4913	NA	NA	NA	0.09471	0.05578	0.21406	0.69852	0.42322	0.60476	0.30995	0.21509	0.15792	0.17478	NA	0.03806	0.06556	0.31771	0.64611	1.26115	0.2304	0.07947	0.28583	0.92535	0.39458	0.59832	0.28637	0.79131	1.11756	0.30955	0.53214	0.13156	0.29825	0.63963	0.24421	0.08117	1.71567	1.98594	2.27319	2.79871	1.87952	1.37136	0.45736	0.37184	0.53605	NA	0.16054	NA	0.12028	NA	0.11708	NA	0.9102	0.51783	0.26569	NA	NA	0.86681	0.97159	0.15909	NA	0.86154	0.63629	0.08483	0.85596	2.24436	1.36324	0.74241	0.86222	0.85283	NA	NA	0.37562	0.96903	1.18245	1.04168	0.08068	0.55435	NA	NA	0.42789	0.05263	0.08729	0.33698	1.75088	0.502	0.37923	0.77068	1.02744	NA	NA	1.04817	NA	0.16736	0.06393	0.96401	0.53045	1.33045	1.1182	0.25746	0.10007	1.64301	0.50479	0.20816	0.93231	0.2727	0.13348	0.74559	0.91336	NA	0.7516	NA	NA	0.23449	1.15348	0.29572	0.43974	NA	0.56983	0.2244	NA	0.57818	0.08777	0.58518	0.10223	0.32643	0.46494	0.43189	0.71411	0.42738	0.89189	0.45568	1.59235	1.45871	1.72359	0.16988	1.15179	0.18356
GT23	9.6341	10.43453	7.10114	10.28187	12.47395	16.44659	16.47369	7.81634	6.59375	13.12851	5.3778	23.69584	40.93091	23.97297	19.22132	34.25335	35.74114	49.58634	27.26753	5.18088	5.93281	3.87281	14.63532	32.98421	14.56817	14.64343	24.85633	12.53511	3.11054	6.10592	30.08771	10.80637	6.80931	14.3582	12.15232	10.00544	10.22413	13.0677	8.09355	2.17671	5.18766	9.11648	5.68472	14.95046	14.49991	18.71462	30.27641	5.65588	11.44805	13.05893	5.94311	18.07741	11.29174	8.76112	36.07856	9.92834	7.08288	7.98706	9.72006	7.52597	1.82177	4.62941	7.93709	28.99388	1.56909	5.21624	5.22998	1.60957	1.58609	2.23184	5.47267	2.46994	1.26441	0.91826	8.99135	20.72768	11.5909	17.33772	13.3912	20.38176	24.48171	4.29576	14.91792	5.39397	3.43882	4.15875	7.25133	6.23381	0.87131	NA	12.09871	11.01174	10.82992	24.92625	10.38576	20.2894	0.63273	12.43838	15.23823	15.5418	4.69455	12.25109	32.47679	14.83899	21.57698	7.12643	2.59633	6.34534	26.87713	2.25521	2.8181	0.70495	10.28885	6.36389	3.38112	23.85022	8.43493	4.16752	2.70324	14.11388	7.83369	7.4548	9.23038	11.68824	15.47743	17.84925	11.8154	6.58061	20.11041	1.89639	0.78267	0.78747	7.82518	5.84667	2.1402	1.9652	25.63732	0.63134	1.80689	1.18531	3.20924	5.15113	7.35492	6.81511	2.04895	11.8257	16.55629	19.92851	15.74465	2.5094	9.96808	12.96237	12.9769	1.15372	0.82044	7.78742
GT24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24182	0.40823	NA	0.45685	NA	NA	1.12202	NA	NA	NA	NA
GT25	1.26826	2.15833	3.12581	1.95065	1.49893	5.16915	2.97047	0.98135	1.94958	2.3686	3.80944	1.14817	1.64187	0.69405	0.23108	17.30784	13.41077	25.05426	9.03697	NA	NA	NA	0.23054	2.86839	2.16755	5.15459	11.50391	1.96528	0.63789	0.26194	3.53906	4.90165	1.43044	2.57695	5.28696	4.24331	3.57344	3.59984	2.07044	0.57047	1.95076	2.2181	1.59066	2.83599	0.46087	0.96194	4.29001	0.84423	3.23435	1.98693	0.54417	1.57287	5.18665	0.37833	1.51647	2.1012	2.68479	1.47186	1.45937	1.84952	0.10763	0.62434	4.43572	12.97706	0.26757	2.75403	3.4947	0.37659	0.29278	0.50548	1.14676	1.61362	9.73311	0.30058	0.3252	14.90346	5.71472	3.64319	2.39785	10.43022	11.20076	1.01417	5.95008	0.81333	14.05325	0.10814	0.54812	NA	0.24299	NA	1.4551	1.61253	1.12573	3.28505	NA	0.5931	0.09029	0.94931	1.98182	0.26313	0.89379	1.16268	2.42834	0.76175	1.31935	4.03985	4.02141	2.20345	1.91246	3.39231	6.13372	0.73732	3.02016	0.28778	NA	1.26466	0.20252	0.80082	5.99324	5.58906	1.6388	0.61144	1.676	2.50049	0.84033	4.52213	2.22178	7.90653	7.07874	0.9948	0.43375	0.4687	4.638	5.54879	1.78098	NA	2.65622	0.91242	3.33743	NA	6.15742	2.13668	5.71529	3.43808	1.77373	2.69406	8.31962	3.71168	3.44212	14.75273	7.16376	1.99801	3.50552	0.19246	0.9209	3.52566
GT26	169.39764	147.01042	115.65264	145.57348	129.65988	165.58091	119.27271	87.16013	93.85718	107.96906	142.51428	79.28792	92.07233	94.1466	93.97723	150.37262	152.0616	185.1574	142.16447	72.0293	62.4402	141.22431	129.56074	79.61746	85.48999	86.35557	109.4413	98.81294	86.84752	120.51465	122.49974	139.20445	130.16278	140.16362	117.98406	257.35534	180.45295	243.49305	219.07444	183.64579	135.48146	171.61933	134.74968	156.99105	141.99181	148.2258	180.49158	219.19637	206.77516	208.34972	203.37565	161.26859	149.45917	130.03821	210.03553	144.8724	152.26869	100.06839	142.02975	117.14984	121.28087	127.54478	135.84073	224.24264	103.30644	120.59085	163.57122	87.3407	77.10516	113.4607	106.0894	118.09177	80.3867	72.20971	144.00012	174.99839	164.28475	157.26095	154.84722	181.91165	150.28456	165.33755	149.93897	126.17164	152.0138	153.91511	144.14034	178.56606	135.90494	164.86906	119.17505	110.42143	128.21029	200.46166	83.56098	100.80218	73.90603	96.24789	136.59092	73.68414	69.85146	86.27062	201.15098	144.15861	175.4748	89.14542	102.83212	129.93085	134.82765	64.28907	65.21061	51.49373	88.67653	113.82277	100.50341	106.86537	85.90773	160.45489	128.00049	161.51829	126.22726	119.987	129.44643	91.77137	129.40974	168.5619	99.33923	135.25024	149.14289	129.76819	65.58072	73.66882	92.90718	124.16411	108.71407	110.7222	128.38013	117.94743	74.54774	98.59668	80.15174	156.34074	146.89542	106.62262	147.1402	156.6339	156.86919	153.85453	168.18575	135.27729	133.21967	169.88222	156.22391	152.97643	130.63043	144.69777
GT27	NA	NA	NA	0.61883	0.11679	1.44128	0.06153	NA	NA	NA	NA	1.89178	1.83789	1.10708	0.47568	NA	NA	NA	NA	NA	NA	0.07219	3.35506	NA	NA	NA	0.22868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.10674	1.16402	NA	NA	NA	NA	NA	1.19484	0.69021	1.13098	0.34621	NA	NA	NA	NA	0.19572	1.0326	1.46075	1.84131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16818	NA	NA	0.12117	NA	NA	NA	0.98692	1.33368	1.60255	2.82396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17827	NA	3.60172	1.37918	1.46767	3.15188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37521	0.13644	0.88501	NA	NA	0.31062	0.05813	NA	NA	NA
GT28	514.52299	540.34413	535.78772	493.73919	512.52153	485.63278	556.00021	555.05624	554.13702	602.73096	501.80099	361.77956	376.90678	336.9808	386.30897	420.77431	442.78906	414.74436	410.88368	478.40029	511.43222	484.6069	477.56113	368.75917	397.07062	369.34867	359.96589	540.44179	606.12894	511.9568	409.53286	481.37513	424.64203	443.51784	470.86185	512.70856	510.81419	533.70014	516.46244	600.02915	474.58097	567.82918	551.54432	487.85024	469.17352	493.60275	473.91714	375.19557	420.26037	399.06573	406.07502	574.4541	508.55857	517.87816	525.72011	512.53968	511.61557	520.40793	509.75873	470.95042	476.00596	477.22667	483.62743	359.88376	414.58213	372.91941	374.22648	574.42689	542.80044	582.30232	557.524	573.16187	537.89905	571.11139	559.26293	459.73511	417.96926	504.08586	444.36648	504.98399	477.26284	539.44344	470.24927	582.42977	611.94442	632.14529	563.93626	403.00069	499.06119	331.7746	489.69709	498.9086	473.1745	508.40002	410.57431	402.84175	389.10888	412.74667	442.0493	440.03609	492.54217	486.8445	543.83447	636.76787	652.60079	531.53825	504.92559	503.5773	406.4839	520.02537	512.44659	561.00865	492.45573	536.21781	546.15063	515.23002	531.18924	539.10433	505.77302	543.83585	540.49439	502.16518	506.50627	564.68626	474.71776	471.27438	554.0056	522.97256	477.7788	481.90903	468.42437	445.89637	400.49859	522.14001	504.27122	463.28365	536.4946	453.61926	529.12442	509.23997	492.70806	606.84543	618.84965	589.05793	627.40158	518.1874	500.36738	502.91256	504.61924	553.25461	501.29622	512.74596	546.45917	609.92688	579.76199	542.85986
GT29	2.58496	0.38512	0.40478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46321	1.32465	0.47099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08437	NA	0.40833	0.11731	0.11482	NA	NA	0.22533	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68369	NA	NA	NA	NA	NA	0.53673	0.30375	0.37561	0.26847	0.08243	0.35797	0.08395	0.32325	0.42911	NA	NA	NA	NA	NA	NA	0.16411	0.13354	NA	NA	NA	NA	0.13034	NA	NA	0.445	2.38908	0.38003	0.60498	16.78638	NA	NA	NA	NA	NA	NA	NA	0.80414	0.43467	0.0811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.59844	0.1276	0.06761	0.41118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27381	NA	NA	NA	NA	NA	NA	NA	NA
GT3	63.4128	55.75315	48.3889	14.82643	12.59726	38.91873	22.52965	12.6475	20.42841	14.63531	30.3736	37.19802	40.14704	39.03839	54.87905	69.87466	61.83011	79.24253	51.21637	6.79231	6.34017	6.00147	59.05337	23.8432	73.4188	67.82889	120.31485	31.86638	3.03698	18.25005	80.20449	70.4799	47.79785	47.49588	61.75144	125.60705	41.13619	68.23072	70.45062	28.16129	37.5608	46.365	42.54118	68.43465	53.02958	46.51471	64.2243	31.11504	67.00868	69.30068	20.29245	52.10087	28.27977	8.32515	105.12759	56.47216	86.26999	75.48693	59.33444	61.32852	50.66164	61.80133	57.10177	93.79626	17.19121	25.15191	21.21239	8.13906	14.15349	44.03937	42.16246	24.74564	47.50888	8.59213	14.22985	68.47301	60.16874	55.16644	50.71477	62.47964	53.95925	16.21492	65.83899	89.24759	39.89639	38.31827	85.87648	25.67885	7.48006	22.30689	51.15088	43.17116	43.45694	73.82706	2.54459	24.77606	2.65003	12.72084	31.61662	10.63576	7.33084	31.24235	77.40515	26.74705	51.13508	84.12818	32.3991	29.03288	64.37952	9.43277	5.66566	3.12468	30.54473	23.65844	14.71287	88.94726	29.88472	32.96932	24.93079	68.4456	53.41329	16.34433	37.22291	38.10033	22.67229	44.52656	30.27166	36.70744	48.7565	6.21962	8.2945	3.72097	38.49835	18.60339	8.722	6.2251	45.917	16.53324	17.56067	22.25013	11.5726	23.03317	22.70496	23.46399	17.66112	68.43551	51.12405	61.68474	54.74974	18.56523	47.08298	26.92701	39.29533	15.50565	9.21505	14.665
