feature	AB01_02	AB01_04	AB01_12	AB02_00	AB02_02	AB02_04	AB02_12	AB03_00	AB03_02	AB03_04	AB03_12	AB04_00	AB04_02	AB04_04	AB04_12	AB05_00	AB05_02	AB05_04	AB05_12	AB06_00	AB06_02	AB06_04	AB06_12	AB07_00	AB07_02	AB07_04	AB07_12	AB09_00	AB09_02	AB09_04	AB09_12	AB10_00	AB10_02	AB10_04	AB10_12	AB11_00	AB11_02	AB11_04	AB11_12	AB12_00	AB12_02	AB12_04	AB12_12	AB13_00	AB13_02	AB13_04	AB13_12	AB14_00	AB14_02	AB14_04	AB14_12	AB15_00	AB15_02	AB15_04	AB15_12	AB17_00	AB17_02	AB17_04	AB17_12	AB19_00	AB19_02	AB19_04	AB19_12	AB20_00	AB20_02	AB20_04	AB20_12	AB21_00	AB21_02	AB21_04	AB21_12	AB22_00	AB22_02	AB22_04	AB22_12	AB23_00	AB23_02	AB23_04	AB23_12	AB24_00	AB24_02	AB24_04	AB24_12	AB25_00	AB25_02	AB25_04	AB25_12	AB26_00	AB26_02	AB26_04	AB27_00	AB27_02	AB27_04	AB27_12	AB28_00	AB28_02	AB28_04	AB28_12	AB30_00	AB30_02	AB30_04	AB30_12	AB31_00	AB31_04	AB31_12	AB32_00	AB32_02	AB33_00	AB33_02	AB34_00	AB34_02	AB34_04	AB34_12	AB35_00	AB35_02	AB35_04	AB35_12	AB36_00	AB36_02	AB36_04	AB36_12	AB37_00	AB37_02	AB37_04	AB37_12	AB38_00	AB38_02	AB38_04	AB38_12	AB39_00	AB39_02	AB39_04	AB39_12	AB40_00	AB40_02	AB40_04	AB40_12	AB41_00	AB41_02	AB41_04	AB41_12	AB43_00	AB43_02	AB43_04	AB43_12	AB45_00	AB45_02	AB45_04	AB45_12	AB46_00	AB46_02	AB46_04	AB46_12	AB47_00	AB47_02	AB47_12
ko:K01673	808.90234	475.09628	945.383	1023.58335	1566.10392	1383.3652	1432.34987	526.99164	902.92244	505.01687	614.70871	1418.47311	527.97036	482.05256	649.65607	690.23372	616.26805	602.9574	534.1289	432.17715	919.24752	418.31181	668.71939	1053.85669	810.87224	818.654	561.02726	1108.11528	290.47732	425.48853	496.32966	498.12294	275.60192	557.91875	677.40697	1578.50413	628.15357	574.54	920.2164	701.28464	621.48269	843.61313	1076.81705	618.98549	324.52991	385.60226	479.70838	950.87519	825.74964	641.49125	859.2727	665.60925	554.7875	921.75469	629.18935	642.75829	593.10494	696.58286	740.83119	584.40952	406.07279	439.26082	418.40621	638.87379	628.12566	390.80578	329.70516	588.28873	558.28887	778.97871	688.1565	642.50599	834.54465	426.03883	266.14735	631.94506	415.84516	669.98182	307.66839	475.73601	416.72447	524.11874	693.44614	845.0605	1332.05485	869.31055	762.11552	159.12959	143.77625	221.87147	457.1175	472.27665	492.54807	677.90396	1478.29922	1537.02223	1638.04472	1498.61378	357.4226	370.55465	437.15571	1079.67232	873.09651	359.85445	272.58879	338.15738	457.20891	607.76677	545.28076	1807.72065	1693.82258	2775.45249	1619.17342	425.61715	379.56466	822.1949	648.87499	445.17632	812.33396	459.90005	541.79435	347.677	265.10053	876.81966	412.68564	527.75405	351.26139	419.89841	1013.70748	504.20885	442.16024	466.50543	428.71993	340.67618	434.37889	280.08349	506.79423	1106.08937	2004.8922	1011.63755	2424.90918	372.62203	380.7905	534.54753	687.50367	594.48893	661.73308	660.79676	1060.15355	855.21992	1200.32651	456.90419	770.3098	1131.965	560.7883	194.36038
ko:K01674	3.05998	6.01102	35.59188	3.08275	56.12017	18.09776	24.95261	1.27619	74.64807	11.57242	1.49965	4.7701	4.96613	0.19956	20.58409	21.59691	4.72789	5.10772	15.73507	22.3988	19.87595	47.82049	13.33793	4.59086	7.45209	15.6697	2.87433	4.88559	10.26802	5.72933	18.23446	2.60621	NA	6.90128	3.36914	19.93245	96.0145	2.11068	19.16204	22.8746	18.72484	5.74731	39.7607	7.60629	5.89219	11.15329	NA	23.97564	101.13977	25.67878	273.36124	14.14456	104.80485	8.43081	2.72605	19.30882	11.17564	2.04216	8.20164	7.37746	1.77399	NA	1.37916	1.54256	25.78996	8.15974	11.41128	105.94584	14.83391	18.02871	3.2045	3.89679	NA	7.00612	3.56606	17.04906	1.12561	3.37113	6.7741	1.50697	19.19436	21.55786	24.18136	2.85747	1.36134	0.89765	96.41566	11.4429	7.20632	46.52204	2.02377	8.61447	13.22772	7.03446	0.50617	16.39541	126.87426	6.3738	1.1261	39.63487	45.82129	315.24603	13.87678	0.19196	4.94259	23.65366	40.39614	27.71392	4.47339	29.21852	24.54991	50.84874	1.04212	24.22919	51.80319	53.66641	20.17269	4.77601	68.31646	6.86096	22.32276	19.74326	1.31398	0.73394	7.75556	23.16398	20.62984	13.26511	20.08086	219.55701	2.20809	10.59696	4.14154	7.05441	12.89625	6.10055	16.61023	15.51559	100.07388	2.66941	73.60284	0.79127	9.90548	0.44599	8.83553	14.1528	2.09228	0.18319	8.4534	0.63609	5.65636	10.65112	1.25375	12.18282	6.21487	0.31384
ko:K01676	760.85017	818.27218	1127.54891	217.42373	289.56535	437.35268	318.74238	129.35719	246.28663	222.05848	264.19891	897.66912	472.95192	408.3138	621.59409	795.77467	548.69503	770.26407	549.84668	117.26281	284.96392	274.61036	565.28647	237.28277	549.46815	437.24471	513.35486	232.60812	13.55855	282.42816	503.54476	554.94378	233.53498	513.12903	815.93294	1177.52527	521.91066	690.07752	608.3343	224.12486	322.99303	434.71907	408.32972	797.44276	301.97789	379.98902	501.38365	624.12041	662.01784	746.42192	323.94392	555.27619	386.26902	107.60249	816.95188	413.20734	790.49343	382.91961	408.46366	514.50095	240.18032	348.72063	440.04687	1106.72186	330.26766	392.42929	294.14916	58.63166	129.57787	237.1516	278.6248	365.85583	494.14346	560.86813	245.78192	757.83729	547.01323	629.97238	362.41495	503.75617	409.70466	216.60049	491.66137	675.54599	826.78533	413.95195	561.07466	105.98978	40.68177	62.25347	606.1023	516.64101	348.89596	813.4153	318.94514	705.40021	560.41243	543.34703	228.02354	112.45135	156.72184	306.01757	704.22595	253.79846	492.234	538.97017	402.13256	308.3	602.88753	201.39165	321.97124	189.99481	429.3462	216.27658	233.56719	1012.27333	305.67586	155.43636	542.78494	395.28062	198.75069	92.77324	181.60469	426.91967	306.77371	655.68116	282.31834	344.20918	853.35961	100.68682	141.66405	167.20395	390.17932	237.83437	308.02492	212.41432	567.79728	189.17928	113.86128	146.11835	120.58694	223.18886	315.93228	248.75183	230.50385	372.90587	564.37169	539.69086	930.84961	342.8303	541.50011	245.67881	550.89399	400.54015	272.16459	347.98263
ko:K01677	2246.31161	2197.07818	3100.26499	1613.69738	1966.28976	1653.54571	2039.06054	2134.78748	2286.56477	2874.82264	2360.45879	4272.25565	1793.42469	1519.80784	1801.6053	2086.04718	1627.68515	1806.75556	1870.41694	1458.77275	2361.427	2099.43951	1971.28083	1327.02087	2195.46658	1721.78287	793.46477	2526.51472	1344.45922	3204.15779	1296.98661	2152.19315	1184.91807	2668.8116	2893.81749	1164.47724	1730.48327	1552.41505	1333.82379	3123.24796	2615.01368	2291.73854	2900.54585	2013.12496	1419.02561	1885.30967	1725.32929	2981.8192	2131.844	2024.55637	1222.58101	2988.91171	2815.99795	2472.92127	1451.48207	1615.98481	1451.47182	1278.41396	1532.36295	1985.17559	1755.87112	1787.02083	1416.66759	1535.06389	1564.53557	2352.26222	1603.68849	2113.2335	1780.38126	1509.12011	1983.94409	2819.85837	2303.90216	2708.1543	1499.39682	2344.24512	2006.45926	2892.68011	1536.25429	2238.72187	2007.53463	2914.68416	2464.35554	2151.23691	2353.40597	2247.32319	1601.11105	1548.33036	1226.08604	2286.18404	2590.63773	2440.4989	1940.10305	2733.27613	1687.23394	2733.23517	2343.48496	2202.5233	1888.95133	2197.68252	2689.10962	2356.03956	1988.8962	2258.53107	1806.87437	1826.28622	1793.82614	2458.87999	1669.31776	1542.51938	1831.83622	1309.82169	1680.06677	1648.77157	1907.93997	2672.46249	2302.71179	1744.54278	2401.81405	1833.305	1579.45754	2573.53738	1258.95487	3092.73516	3167.16106	2050.73392	1866.98864	1531.33572	2408.60672	1507.83773	2080.91781	1932.70453	1756.74153	1722.30207	2400.65216	2601.47411	2737.69212	1835.23481	1472.29593	1848.33992	2111.73702	1872.79586	2806.37289	2608.61903	2682.20246	1908.97506	2211.21959	2481.93976	3669.0308	1988.96838	1620.82796	1426.51634	2080.42725	2191.46361	2659.81352	1808.03241
ko:K01678	2616.64134	2325.28961	3522.66318	2040.24348	2436.44424	2143.46194	2477.08784	2542.17594	2665.30828	3410.4798	2774.51962	5284.42318	2332.37937	1969.93497	2447.62689	2229.51107	1695.52396	1794.33847	1985.84311	1608.65831	2762.04167	2597.54935	2316.36867	1493.76358	2294.4002	1805.79698	809.42241	2815.0708	1420.34474	3992.58608	1675.07536	2217.936	1337.25497	3018.84175	3282.82259	1412.93742	1894.31674	1704.54277	1514.95223	3618.29366	2882.40857	2306.77077	3193.69205	2155.30793	1594.2053	1982.11167	1943.32974	3479.81115	2317.90028	2049.39731	1554.90463	3525.72855	3144.90178	2685.31406	1565.59539	1915.44637	1563.26931	1451.29186	1723.3244	2567.24351	2083.44892	2093.62877	1595.79564	1712.07515	1929.52359	2688.75099	1939.23262	2342.90848	2094.19746	1751.26401	2405.07214	3384.66304	2732.56406	3107.10884	1805.85262	2549.16286	2150.26691	2841.6264	1640.78914	2178.72663	2112.77138	2851.87324	2479.83636	2391.95505	2522.27748	2278.21371	1927.52975	2040.57889	1646.39332	3531.19245	2860.27334	2789.63786	2057.1055	3080.75739	2283.92454	3200.48708	3187.4587	2820.81643	2447.92653	2673.55874	3342.95486	3373.43853	2316.80175	2617.92828	1798.28884	1872.04373	2076.13793	2656.12663	1714.34105	1851.0465	2385.32537	1629.33521	2167.86136	2007.25101	2389.06335	2820.99833	2445.77225	2184.80924	2968.45336	2166.90235	1946.66335	2906.52801	1659.27866	3800.32334	3995.74417	2223.37126	2174.95909	1671.24495	2785.91915	2126.89344	2636.08256	2622.31093	2375.14493	1960.90259	2958.4357	3124.2628	3249.37983	2319.46614	1916.98329	2448.17978	2700.55071	2103.63186	3210.9379	3073.89788	2835.7727	2079.37658	2409.75264	2660.12065	4110.75741	2243.65504	1672.05197	1522.11755	2386.51904	2436.16695	3234.53557	2318.10845
ko:K01679	400.51587	249.13056	293.20284	126.94518	174.6361	241.15858	85.92395	112.89595	132.84749	151.49374	130.78535	326.82245	237.28004	181.42565	163.66251	423.47363	348.71272	401.17069	485.67613	184.15646	215.2101	182.12739	315.06045	165.6405	218.52487	211.76108	129.98421	206.40982	23.43986	291.39702	141.82121	158.19786	108.02602	173.2506	210.57405	567.53563	457.96188	749.97164	392.3591	302.9503	329.08753	284.05235	464.92551	241.53293	175.314	234.10041	215.68937	276.58739	193.15858	218.00627	110.76822	355.10137	354.49129	218.27066	467.58285	356.36229	360.32749	281.72483	262.09275	380.95685	248.31632	268.22117	281.24665	392.12526	222.37456	347.50599	195.35817	438.10699	409.32284	318.57309	504.05523	340.79625	215.56199	160.37294	144.74593	242.15366	140.6996	285.28827	65.94013	227.7964	197.19663	167.92476	559.80126	380.70373	436.20904	431.87165	339.06676	34.4993	19.46812	56.51687	251.00277	159.07282	165.75227	286.68678	51.93895	193.53247	45.13159	91.57855	112.9954	136.62559	166.08613	122.17071	734.862	541.81679	503.57493	270.36827	213.08928	213.42708	485.30591	129.9642	132.5549	150.78122	152.52394	112.19822	133.26085	380.71451	162.93553	382.57225	449.19788	403.34707	318.37285	254.61957	131.8832	198.62108	365.06071	380.82061	437.35135	338.07225	636.92072	98.37179	105.9243	77.59182	134.79194	64.53107	119.10809	181.94818	131.23359	343.14082	171.28604	229.44404	70.55425	168.26951	174.80072	137.10766	201.65484	323.95416	605.33053	489.83048	1017.35974	598.50962	359.74595	296.43041	630.69984	349.13501	673.11264	225.74599
ko:K01681	3671.82718	3529.37823	4709.8635	2910.99455	4198.96337	3847.27095	3905.57086	3264.05906	4128.8017	4211.85352	3606.60031	6714.01956	2508.96541	2348.418	3854.15396	4068.21815	3182.59555	3312.70983	3328.08253	2428.80497	4458.14738	3034.4591	3234.49666	2697.47996	3976.5019	2833.3218	1759.46907	3824.00409	1679.73164	4551.42626	2194.6948	3417.49735	1884.61715	3909.82157	4464.08451	4040.68754	3338.49458	3667.13612	3225.88213	5074.52057	3746.97139	4040.78068	5062.84271	3621.79924	2026.18474	2658.2905	2951.21974	4552.63049	3484.472	3330.51996	2784.34112	4261.46879	3761.17751	3934.65637	3284.15859	3110.72225	3235.31164	2564.07434	2920.401	3468.88199	2374.41398	2432.27885	2360.76748	2585.05833	2601.99852	3415.31353	2415.40226	3637.54871	3216.37584	2935.57721	3438.97638	4796.97817	4033.77255	3674.84158	2405.21639	3928.78086	2872.28178	3907.61389	2241.16576	3116.82389	3052.47256	4096.58645	3884.54336	3398.35066	4396.2473	3981.59287	2991.56372	2155.50954	1505.52789	3867.02196	3967.8681	3769.31664	2769.44888	4531.54702	3299.81305	3857.66095	3877.66505	4374.74919	2705.40901	2738.37359	3577.57316	4858.39911	3779.58762	3044.11351	2569.83473	2213.50436	2325.69449	3462.81039	2997.50484	3840.76372	4428.66311	4622.10674	3893.72522	2780.54788	3136.36895	4516.02071	3588.00562	3292.1106	3977.68049	3353.5361	3556.82011	3637.76875	1920.07954	4277.17512	4422.27383	3461.80632	3208.80752	2644.92256	4542.37343	2421.88189	2981.21717	3005.6414	2878.06107	2655.83569	3532.81224	3543.42424	4020.45235	3363.55016	3760.50072	3450.95711	5075.02428	2622.6132	3445.7558	3513.54083	4060.4225	3190.57499	3381.98263	3572.67295	6191.19688	3857.44244	3319.78032	2391.23971	3635.14212	4578.81881	5126.11456	2493.57836
ko:K01682	1.74003	4.01295	3.75566	0.67144	3.20814	1.16497	2.27922	4.81433	4.21832	12.67602	0.26919	11.2557	NA	0.19845	3.51576	1.1924	16.85571	5.4836	4.37071	0.59002	2.84312	0.26416	1.82046	0.85747	NA	3.50801	7.99186	12.92986	0.46117	3.77096	9.53802	10.17293	NA	1.18281	0.85205	17.27017	10.12702	5.20907	1.52867	20.21986	2.28536	7.67525	5.57756	19.10983	0.4117	0.80938	1.06547	1.75708	2.57929	2.8184	21.0038	8.06268	2.25253	1.22266	45.27466	8.89579	33.58479	0.45201	2.67047	1.17433	2.68694	NA	10.38309	1.35268	2.30594	0.67309	0.44125	3.8307	5.50805	2.66301	1.82244	72.84637	43.85348	34.66286	52.08355	3.58601	0.27052	NA	1.28381	2.68093	1.09251	7.81337	0.50707	5.01389	172.27965	1.03063	2.39799	0.26004	0.79279	3.32253	NA	3.60506	1.26616	3.86507	18.94921	7.88526	2.75944	14.54353	3.29886	NA	4.48688	4.25894	14.42759	3.01857	9.76848	0.10551	1.7497	1.03494	5.45372	9.09938	1.17179	0.71206	60.47097	2.46671	3.05083	4.78091	0.96429	1.7282	0.2685	0.94503	11.55107	15.70251	0.40101	NA	20.51969	8.92107	6.49373	3.80252	1.45505	4.17082	2.55408	6.4938	11.57546	4.3168	16.93109	13.35208	38.97207	7.37587	1.44472	4.64101	1.96051	0.25938	0.19918	NA	0.75052	2.31027	8.93887	2.41214	6.97452	3.69001	4.67623	6.44229	4.10726	6.25791	19.20171	NA
ko:K01683	335.82123	397.93766	564.54026	171.3187	253.63428	303.39932	423.67351	515.49381	293.49071	497.06596	632.32941	588.35983	334.07631	258.47922	305.145	565.97631	488.12297	389.24571	566.87506	261.4308	244.96807	283.18748	453.32612	184.61643	326.26681	330.7505	161.42156	676.66074	109.80029	437.07597	225.07677	454.22206	459.22458	732.53767	482.41944	351.70359	282.57971	289.21015	251.51144	525.00005	353.24693	312.32105	446.96584	365.99605	373.87321	360.47737	437.62253	601.78424	263.40209	234.84949	310.16437	308.23375	289.91089	261.55467	220.72632	176.997	185.38708	219.65035	310.61171	517.3617	448.08428	377.33391	294.19607	664.44838	366.80255	630.01933	380.00444	488.31715	331.84758	290.91116	497.84327	305.04926	211.74127	196.97119	229.4705	486.804	423.06286	498.27205	274.10171	522.79159	378.34405	459.24442	860.50124	410.53056	397.96226	248.00654	422.15173	73.84664	28.01087	73.32914	272.03722	242.41592	248.02329	475.20957	238.6321	394.61656	329.00948	341.89281	340.65089	170.49763	170.45612	306.01836	392.70148	301.87771	277.3745	312.05751	262.03999	304.24228	400.17731	414.69243	375.67779	285.58747	438.47763	197.21526	207.43662	384.39442	457.84247	150.09207	169.00517	141.73182	310.01414	441.95376	150.36796	453.33907	422.95632	199.70371	162.97826	150.97678	310.69795	180.57918	266.24332	211.62337	380.04647	204.23786	210.31529	321.58251	220.91853	214.97078	119.48685	218.8763	323.93403	171.09504	235.78353	216.86359	261.30997	177.72936	312.8399	266.09018	396.33766	190.64659	197.14129	238.4011	245.68682	460.18195	559.22089	196.23846
ko:K01684	288.32218	271.71033	437.02834	128.33755	185.39975	220.77263	272.15011	523.32219	382.3047	505.16505	656.41158	433.12947	240.2064	214.41435	305.43352	520.02622	499.35693	363.74674	590.35681	186.15303	179.58247	202.82284	480.12748	203.99771	315.40272	382.78786	230.15382	703.61318	116.43505	309.8763	287.55687	447.3976	437.72328	678.73664	496.30566	653.30448	508.68429	530.50919	531.40835	498.8568	296.59349	297.8638	374.06743	388.70732	345.60233	351.63952	469.25839	592.4645	343.44188	311.11027	505.07831	301.85296	253.62585	200.98167	224.80128	143.14154	135.18587	195.0958	232.11244	508.25089	427.23741	314.66454	319.83131	636.57308	246.7163	494.20521	290.012	338.8048	307.17428	277.71523	461.77821	305.56966	231.38023	192.76728	240.94697	494.34473	400.43472	476.1542	272.19261	424.62161	323.89436	362.21678	695.56687	346.63853	496.68945	232.87731	376.68904	93.63761	28.68962	67.087	259.93109	205.36408	211.02548	448.34652	186.62428	332.86955	293.5396	326.01957	321.02928	146.88884	119.62149	295.80997	288.20687	249.69789	225.5466	302.27307	207.71341	303.25337	397.07	324.99427	309.56148	232.894	427.94309	165.38425	173.18732	378.60698	428.51447	126.71278	153.29406	164.74298	305.97663	293.84654	127.64485	490.73967	330.48116	177.17566	142.48816	157.79953	270.23265	170.60991	251.86677	199.46046	325.94155	196.89192	194.10308	315.24463	230.70178	185.36233	121.89247	182.5877	274.78557	142.64916	198.69947	196.93802	201.70798	193.19196	289.81341	245.55219	423.64774	195.01417	207.12259	203.57777	260.07683	457.58549	551.62717	155.45966
ko:K01685	1020.16961	883.86289	1429.94523	526.85914	849.19867	921.06004	900.43989	785.74311	692.59334	1078.74356	974.13206	1861.49435	1053.97984	770.64358	900.2997	1135.99535	903.47012	921.35547	913.0754	434.08518	544.15212	673.27343	1039.53232	754.36688	1188.44075	1011.75702	729.4904	896.48704	247.99403	962.24755	675.79598	1184.80255	734.98041	1607.65725	1492.83874	1721.03496	1002.88341	1178.78696	1030.65402	1439.42	1025.17783	847.33775	1205.72107	1067.1451	602.2677	807.46587	823.93882	1562.65312	1475.8719	1285.89999	516.85606	1176.08588	1019.89622	858.74127	1263.21106	877.59358	850.73738	739.82366	1060.62522	682.2206	725.63564	772.70148	581.25355	1464.17198	467.47312	1023.07306	519.5809	952.51519	804.68787	748.72729	1018.37659	777.66097	758.67053	609.12483	604.43463	1212.86517	1157.53977	1340.22735	680.56389	1049.64116	778.96393	871.29697	1430.52102	801.58906	1036.02838	783.31538	903.94776	607.58069	243.35841	1095.50704	1155.21543	969.43182	803.86677	1413.60071	390.06375	1371.36177	755.69588	687.25455	1022.42016	830.44537	855.47798	868.61478	1546.58755	759.52964	625.30981	425.64754	473.53983	760.6838	918.51279	526.21197	402.49613	338.73872	792.58399	514.66302	522.16187	1037.42523	799.7501	979.53738	1154.67366	847.05483	1157.75986	1011.34851	516.99453	827.14145	1134.43842	1042.97493	792.78595	608.57505	1255.67057	496.27183	580.68847	445.02884	728.90723	746.76413	912.4865	1147.67733	1197.12511	1433.10553	904.79983	1206.13106	1155.78127	422.24327	645.176	645.81665	860.56868	1021.34718	1346.99148	1275.16143	2000.52956	1050.6473	816.8591	799.76012	872.94363	722.28069	1003.24244	602.85814
ko:K01686	1143.65216	1093.72893	1480.07366	589.3171	945.25046	1049.69892	876.458	767.80953	824.46011	1105.53317	1105.50552	2331.3651	1168.42989	905.39135	1149.27997	1895.86343	1333.71363	1694.56518	1420.85429	530.91837	597.46002	677.19677	1338.02039	847.61662	1409.95166	1097.19629	967.96384	954.94381	219.21226	1207.58738	1004.13352	1346.67035	757.46912	1610.01906	1802.72473	2108.81798	1204.89642	1482.2145	1243.53982	1337.61921	1194.29793	1080.80146	1397.34641	1354.26641	770.24021	908.007	1267.93291	1604.53272	1905.18374	1601.0635	958.23055	1030.56281	995.43379	735.96228	1303.30936	1188.20396	1014.4428	967.61467	1220.11383	941.71094	745.95571	867.7759	858.64989	2228.99998	532.93184	1221.09242	664.89376	855.35458	809.75643	703.80246	980.00634	1119.82604	1227.82397	913.0517	751.34287	1954.37873	1521.90152	1741.45783	928.91812	1329.9466	1033.34702	992.67947	1713.85003	929.13822	1096.81693	853.63858	1205.72841	535.11488	203.61644	856.15492	1325.36563	1166.10294	956.21563	1804.00548	514.49042	1914.37308	794.91723	940.74699	1136.89756	799.09998	1360.62152	935.61003	1402.92901	868.64374	955.0003	684.85227	633.29002	861.30856	1691.58992	652.8538	581.37479	476.75569	1137.51329	585.26508	625.09886	1529.67222	786.3725	967.98948	1232.9103	1097.50213	1026.11694	1041.75626	539.9885	1087.58712	1465.61506	1431.75379	965.72163	797.55383	1900.57063	400.44719	585.37589	390.91013	936.38234	693.36956	805.53767	1112.75843	1236.08387	1190.18872	829.08653	1083.08618	1002.79641	591.90908	789.65789	763.84273	931.81132	1268.17214	1666.19035	1486.7046	2649.43721	1077.93455	1020.63239	920.48106	1259.06537	825.00074	1360.21881	891.45538
ko:K01687	3818.67913	3547.6086	5069.78314	2979.02535	4395.41509	3960.39391	4307.07548	3781.9988	4110.88613	5014.49826	3830.15863	6568.02545	3007.33991	2397.31866	3816.34952	4349.32803	3524.10099	3453.24859	3206.27234	2831.8591	4557.63988	3648.0874	3749.11783	3200.40456	4151.76822	3370.39366	1932.2413	4706.60629	2089.558	4716.05795	2624.16012	3777.55234	2274.31709	4427.72177	4950.50626	3755.86775	3498.84546	3287.76949	3048.06436	5345.68057	3895.68301	4132.82833	5038.87698	3476.15089	2492.05556	3083.57457	3198.77638	5978.94778	4631.81183	4194.54871	3555.90843	4059.13617	3941.73883	3774.82159	3438.62889	3137.44624	3145.21795	2704.67017	3270.33507	3772.19628	2803.67921	2988.02533	2237.23773	3119.68005	2123.17597	3676.81216	2397.33854	4168.91612	3315.04925	2861.86427	3381.66976	4185.41002	4040.70015	3400.6263	2354.59823	4129.90126	3204.35175	4173.27542	2464.53298	3539.59162	3531.29732	4613.39413	4862.28699	3562.37044	4112.28195	3798.65243	3084.54052	2166.78727	1599.11469	3803.90333	4282.95504	4414.47189	3157.85699	4896.13543	3371.17037	4786.40185	4406.87305	4226.75654	2815.76577	2880.48109	3644.38893	4542.08943	4269.02251	3440.0103	2360.98829	2816.72348	2814.74743	3981.77399	3186.93113	4118.09589	4669.45149	4190.95035	4285.99967	2811.36263	3156.42617	4729.37982	3966.67197	3231.83092	4114.27911	3132.08747	3446.90555	4033.22463	2023.98826	5202.65682	4544.93537	3610.5157	3440.49689	2572.61264	4636.51673	3645.0339	3902.50426	3897.25684	4121.14807	3335.24538	4103.6465	4830.42976	4941.56847	3626.06162	4039.54694	3562.89502	4982.35034	2579.42446	3691.20055	3738.84176	4293.78629	3040.18714	3611.10208	3789.50591	5965.49857	3517.88539	3064.96063	2754.72432	3435.67032	3916.10239	4350.3272	2708.79192
ko:K01689	5057.19095	4738.82219	7022.71592	4050.14779	5357.88622	4650.48079	4900.88284	3999.31666	4879.18986	4796.65671	4300.13219	8981.81289	3526.38489	3355.03714	5154.40987	5133.75993	3987.88994	4245.74052	3662.07446	3175.34941	5265.1217	3593.56684	4151.73231	3446.93986	4817.55363	3663.6019	2069.75636	4971.65737	2407.36011	4870.52038	2797.50872	3689.0507	2165.76656	4549.89877	5235.95555	4809.35077	4358.47825	3882.74062	3782.75149	5957.6124	4195.91133	4502.05502	5355.69585	4214.91978	2603.98695	3261.60398	3393.91602	5849.09133	3924.60711	3896.28216	4209.26626	4860.80878	4590.55129	4912.99228	3587.2912	3303.32346	3795.36659	2815.41815	3232.75969	4879.08507	3671.10227	3327.68655	2807.60667	3995.94058	3528.73083	4805.10568	3091.79423	4875.29215	4350.63917	3971.18593	4428.06375	5357.36332	4653.25457	4283.87228	2545.51922	4654.57385	3577.44802	5191.95488	2915.73466	3042.5701	3380.11101	4570.50312	4660.40371	4157.42059	5116.42292	4488.26038	4034.34132	3152.67588	2367.84149	5623.84512	4297.66568	3978.60269	3168.61829	5473.94276	3962.09676	5188.49006	4578.12841	4926.20027	3204.48918	3750.62972	4876.65874	6182.35879	5207.40298	4323.61971	2994.25968	3650.95794	3348.2674	5084.62267	3624.87253	4935.14401	5250.18799	5526.01639	5030.20878	3679.68545	4314.3681	4997.40733	4113.51249	3471.86383	4506.40086	3498.40186	3241.15937	4144.56736	2140.64283	6162.63385	4976.25134	4460.92799	4136.80071	3269.55716	5162.28594	3912.58803	4860.13189	5053.80477	4265.5022	3009.03124	4803.81714	4713.61495	4784.40745	4424.98654	4966.06108	4359.73891	6575.77145	3387.79546	5086.75879	4815.20219	5264.29105	3210.44307	3936.56682	4124.31543	6501.23715	4922.92365	4260.11946	3024.30636	4586.00755	6298.2096	5958.08156	3513.72986
ko:K01690	1.36609	0.43962	NA	7.06023	8.65105	9.75269	5.48814	8.40605	6.28273	20.75707	3.1866	1.28289	NA	NA	NA	1.25267	12.68174	1.04044	0.59612	2.71682	0.64658	0.05033	1.22309	8.63577	1.85043	2.70216	3.26856	9.7667	NA	5.38081	9.0699	4.95988	4.03961	NA	1.34955	6.84639	12.53747	12.22576	6.41172	24.98069	5.63318	4.16785	8.27592	8.84035	NA	NA	0.18821	11.43699	15.0611	19.75301	16.46009	6.15893	3.13721	1.56578	28.55978	5.33821	5.4927	NA	2.51067	12.6657	9.11898	6.37984	13.266	NA	2.43762	0.4197	2.15953	14.29214	4.84091	4.31361	7.30089	32.07832	16.17537	6.7948	27.95015	3.08073	NA	0.12487	NA	NA	1.62065	2.86567	NA	1.43844	85.84192	1.00434	1.68732	1.31965	0.60547	NA	1.56399	0.8288	0.35698	6.63594	NA	NA	1.27472	NA	1.8858	NA	4.41643	NA	18.69793	3.98502	13.05456	3.03319	0.55012	4.7942	10.95407	11.77895	6.2888	2.29423	38.7173	9.29692	7.93332	13.97118	14.16867	3.14173	2.70852	2.73226	6.12025	12.09761	1.83918	3.02207	19.96161	6.58927	2.29102	0.39614	6.03764	NA	1.95445	1.43596	3.75744	2.98557	11.77551	8.86406	9.71779	18.7042	4.67508	18.83112	13.25946	2.69803	2.9331	3.30528	6.63318	7.02811	16.8524	9.52034	17.76552	0.6054	1.13913	1.41803	0.09414	1.23165	5.44376	0.14898
