feature	SRR15511253	SRR15511254	SRR15511255	SRR15511256	SRR15511257	SRR15511258	SRR15511259	SRR15511260	SRR15511261	SRR15511262	SRR15511263	SRR15511264	SRR15511265	SRR15511266	SRR15511267	SRR15511268	SRR15511269	SRR15511270	SRR15511271	SRR15511272	SRR15511273	SRR15511274	SRR15511275	SRR15511276	SRR15511277	SRR15511278	SRR15511279	SRR15511280	SRR15511281	SRR15511282	SRR15511283	SRR15511284	SRR15511285	SRR15511286	SRR15511287
ko:K00097	320.34955	518.75519	503.10827	1265.2291	1026.2372	294.71226	2163.93377	1646.71572	477.80791	1004.94025	870.38237	451.07985	847.83338	1436.97854	1755.96392	299.22707	1592.29558	1594.66371	960.57154	983.14142	859.82569	1614.86515	678.6637	417.03477	453.57022	1250.91317	1154.56093	971.47273	634.50157	1040.88555	880.59757	659.96258	251.69051	706.68481	671.40422
ko:K00098	NA	NA	5.11832	9.66673	22.80315	2.0404	2.04704	NA	0.80004	0.35938	NA	3.21081	4.26472	0.46481	3.05312	1.06127	NA	18.29075	7.92071	16.16913	NA	67.95615	0.40005	3.71821	2.12451	0.42827	1.6064	3.13323	3.45096	5.22488	NA	NA	NA	1.2088	NA
ko:K00099	1691.63961	1106.69034	1224.1612	1985.37405	1827.06612	1374.70826	3801.48476	3083.17051	1230.86403	1251.25056	1822.07941	814.68703	1594.1778	1844.14167	2592.12645	420.63554	2281.65222	2211.1912	1310.03522	1889.10423	1788.43535	2347.68165	1391.5094	780.6923	720.03225	1853.41151	1726.29927	1999.58094	1567.42492	1754.12466	1810.8889	1459.80489	826.37079	1412.72382	1446.22249
ko:K00100	114.70052	81.96865	52.62406	16.88487	74.84636	134.20966	184.05916	126.28833	81.92547	19.99679	45.79536	6.17942	177.86085	79.07358	152.73678	7.54248	40.2143	69.98617	38.64991	103.66959	92.9128	78.92565	25.16259	60.70475	34.51991	102.54139	27.13009	106.04611	120.95999	93.56911	39.69543	34.41743	74.14963	48.69224	60.44357
ko:K00101	0.11821	6.31483	13.56962	37.76426	34.22074	4.16144	155.3883	39.19095	3.51538	21.58032	13.94277	6.50971	4.6318	6.44909	2.25286	0.77647	1.2417	29.15076	12.50332	12.17826	11.51703	42.48574	9.78077	1.72566	11.83231	13.21631	5.06918	10.22711	10.92442	11.18433	2.70152	1.87172	0.75514	1.56766	61.1883
ko:K00102	4.50616	20.81748	8.47661	36.48883	25.12587	6.50359	8.39157	29.09259	5.01503	36.12609	18.60764	7.97611	19.19478	12.28253	12.77556	4.23104	8.80372	14.63166	7.09778	60.85668	64.69727	67.66315	17.85847	7.31869	11.3936	1.81257	3.7041	6.18686	10.30191	24.04842	20.07002	6.48161	3.27936	8.09751	11.24152
ko:K00103	NA	NA	NA	NA	NA	NA	2.68485	0.33636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K00104	345.20433	154.07876	419.13016	503.85037	281.95414	552.55575	687.13698	711.6734	353.85174	105.33972	222.8498	64.59602	223.43741	174.24317	276.19685	52.98875	267.63212	292.64845	163.15446	236.78976	489.26944	266.11239	183.0362	187.6896	72.10044	95.01876	215.7437	516.93137	553.95802	388.40585	698.55551	417.25979	138.53355	439.85266	444.32073
ko:K00105	NA	NA	NA	NA	0.43279	NA	NA	NA	NA	0.65151	NA	8.35504	0.22448	NA	1.74317	NA	NA	NA	6.27161	1.52304	0.22434	45.18469	9.3451	14.11762	1.8523	0.24332	NA	NA	0.45535	NA	2.05588	NA	NA	NA	NA
ko:K00106	NA	1.49707	1.22581	NA	0.27547	1.80084	0.18688	0.06243	NA	NA	0.2399	0.2969	2.00694	NA	0.62459	NA	0.51256	NA	NA	NA	1.84668	NA	0.11386	NA	NA	NA	NA	NA	NA	0.48325	NA	0.71276	NA	NA	1.93239
ko:K00108	0.08803	1.88836	16.55037	32.00366	23.87412	1.17542	156.07009	36.15028	0.07036	0.07827	0.94823	6.41248	1.73415	5.27885	0.96153	NA	NA	29.64273	4.16078	5.96566	0.36314	44.727	4.8243	0.59903	1.81384	2.21523	4.69629	6.83577	2.31043	0.82471	0.68781	NA	0.13445	3.5233	71.50479
ko:K00109	4.65488	3.2761	1.5598	1.04845	0.73583	7.60529	12.98264	6.01604	5.08676	2.48992	5.4347	NA	1.08763	7.47585	2.3129	NA	NA	20.23603	10.18753	2.92019	2.89919	18.28174	0.24624	9.35687	1.34095	NA	0.20126	NA	7.28666	4.32262	4.01738	1.11648	0.19755	4.68635	4.7051
ko:K00111	691.40604	571.5239	608.42032	566.65289	1055.0831	1064.3385	1588.35268	1616.2656	647.77157	486.05001	935.53623	386.65542	885.15911	1145.49441	910.85386	88.79151	331.35126	1597.82802	556.75521	1127.83501	1192.90324	943.45315	710.35742	507.87592	383.46051	375.56337	697.94055	1020.13927	983.01164	842.85849	835.95591	645.6332	574.60657	783.12698	760.71169
ko:K00112	13.87779	18.01122	38.78539	94.72006	167.43008	58.68963	242.85942	239.72103	112.97072	73.14381	53.88584	90.93868	40.21944	230.85004	53.31329	7.01225	17.41902	254.16089	150.53576	252.16028	201.94064	77.00423	174.66064	26.52484	14.96344	12.41869	78.52594	19.01631	55.78956	81.86414	48.69633	18.85342	18.88478	117.59473	188.47943
ko:K00113	13.57063	29.94474	36.47764	87.45523	153.40707	46.52845	261.81498	274.10204	139.93486	97.55873	71.52357	106.28498	28.83789	277.98882	56.5359	5.36203	17.38609	361.90874	297.96645	288.44365	237.81299	90.45365	152.26809	28.16609	28.8596	16.99913	68.62951	18.75091	86.02355	102.54325	59.26439	14.60322	18.97982	186.46885	216.21823
ko:K00114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K00116	0.60675	2.89848	14.69929	25.5033	12.01201	3.15237	121.40648	54.52079	NA	0.13429	NA	1.64187	1.90353	1.02959	0.15521	NA	NA	12.56467	7.70727	7.25213	6.28847	22.18462	4.84391	NA	2.27064	1.51553	0.07996	0.74682	2.75333	1.43433	2.70207	0.67309	0.07249	NA	30.18483
ko:K00117	2.51305	2.10867	27.08914	30.20822	23.56204	4.81927	209.74826	57.56403	0.40754	4.61375	7.17814	6.58169	3.59116	7.3665	7.4433	0.47331	1.84656	27.05273	13.34175	12.39073	6.12246	72.09692	15.79187	1.52456	3.24167	3.06062	0.73659	6.46876	7.26759	6.04598	4.62868	1.81902	1.40189	1.25682	84.50309
ko:K00118	16.79426	6.96976	5.83798	0.7638	13.13105	14.67841	1.47395	6.76009	7.48365	9.9127	5.77913	NA	7.08503	7.77446	11.14505	NA	3.63593	7.48977	0.63617	6.72098	46.22001	5.21541	2.07395	1.96721	4.00258	0.80974	1.42533	0.34808	12.40899	5.02227	14.1317	3.39516	5.11573	NA	0.72057
ko:K00121	7.46378	14.43008	22.35318	23.45097	20.29641	11.68396	118.03002	51.18772	5.25252	6.32513	3.77045	7.37368	10.26951	11.07367	8.78266	2.64593	5.75437	73.24411	22.90631	12.12081	12.81237	32.15753	2.58547	15.16048	7.05002	0.98912	1.07481	4.79943	7.68725	12.99039	7.99562	5.88765	10.47849	9.13068	50.14824
ko:K00122	NA	NA	NA	NA	NA	1.79224	NA	NA	2.11279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.16801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K00123	653.36114	389.10189	521.05961	553.29296	751.95706	392.23905	1061.96992	542.90905	216.49837	383.47075	615.89512	285.41446	531.87482	728.40076	660.12014	53.29518	200.25467	1209.35164	616.08298	862.72834	831.4406	1085.72235	406.39322	286.8508	260.73237	161.40153	515.90289	442.20927	522.59785	531.11282	459.8858	461.27821	317.02885	515.80053	654.73399
ko:K00124	55.20422	36.15196	48.32627	70.0954	46.95077	43.55855	214.35008	107.5173	42.2128	22.19561	34.09583	32.98323	73.91347	22.50621	41.14026	10.26517	21.41666	176.02892	34.04148	88.44142	95.06778	241.06876	34.02586	85.22694	50.09078	31.76412	17.92191	32.72173	47.39202	40.64253	50.67228	18.74025	56.92231	25.13922	151.30702
ko:K00125	63.45323	4.10297	8.48016	1.83213	3.34492	32.19795	12.09744	7.06234	14.23926	1.10986	4.89966	1.15358	64.08075	25.49534	7.93082	0.57869	0.81658	1.9759	1.23099	5.88735	8.16225	10.16878	13.03664	2.51831	5.96329	8.47614	5.93049	27.42233	9.44034	0.74017	0.50135	2.54133	2.01853	0.428	8.53924
ko:K00127	13.79517	9.04815	24.08412	48.24683	32.45478	7.76115	245.15775	124.01797	6.44511	3.92804	4.32214	18.16737	23.23982	35.23651	20.11543	2.63685	6.72363	116.95293	26.65989	70.19112	133.43139	240.81096	32.31919	85.48243	22.91948	11.91884	11.81001	23.96396	19.14896	4.92733	40.18723	14.21206	23.67211	20.95229	86.27287
ko:K00128	547.80202	454.03578	483.74889	575.14423	893.59094	556.26544	623.02393	520.67927	260.97401	883.49303	836.68634	286.98345	600.44998	791.98445	642.679	63.40819	262.78004	1387.18705	918.63897	1042.05787	844.7354	1704.89194	452.79572	329.53115	349.83102	163.95041	745.38915	591.75174	444.75594	338.62149	456.56278	339.34799	329.53347	547.48916	512.31306
ko:K00129	NA	0.9357	0.61278	NA	2.2219	0.30489	NA	2.0599	NA	3.74025	1.91587	0.97956	1.88563	6.17605	4.15673	NA	2.04669	NA	0.57633	1.21843	1.19584	4.40997	0.31304	4.30344	4.7586	0.68922	2.69829	1.5015	1.91247	0.61377	3.83273	0.92324	2.72885	2.12361	3.61659
ko:K00130	81.52776	89.59695	55.72303	77.28034	45.61416	39.87313	174.51127	73.07521	32.58758	27.32419	30.42437	14.41422	69.61055	40.20499	119.61601	9.19875	19.30596	69.73411	23.09186	94.658	104.40341	236.02099	45.20779	41.25353	8.59151	12.93092	31.7497	89.64183	45.25819	52.52409	30.70757	27.67961	47.94496	17.45346	65.60005
ko:K00131	58.52052	41.56285	16.45004	8.40878	29.10504	65.23045	43.9502	52.91533	43.28289	7.07641	64.88502	6.84994	77.90855	25.24843	99.28808	4.52863	74.73351	85.6814	31.34392	25.94441	37.42907	47.63308	15.35152	67.2272	10.05628	10.86735	18.44888	142.74667	42.47867	20.55796	42.82464	38.88828	13.71208	9.12214	13.07566
ko:K00132	57.32344	27.00143	49.66261	44.41967	42.18706	186.87675	90.48509	104.97137	47.23355	18.31394	58.69586	35.37782	111.91682	42.68158	51.99898	9.98677	42.73746	112.29915	94.94233	71.54072	80.49895	89.46227	74.59536	37.27835	33.64546	50.49032	111.52084	257.1908	193.43654	83.28402	75.59122	68.50174	26.32305	44.61603	27.87896
ko:K00133	1636.01128	1171.75804	1229.96037	2021.80914	1526.54584	1189.96408	4010.86676	3316.6542	1177.56474	1156.42656	1753.70914	855.49283	1617.682	1808.71338	2958.56078	389.98849	2281.41835	2573.19306	1311.71101	2024.91606	1829.78622	2326.37115	1426.87094	804.8185	853.5426	1647.25659	1800.92065	2033.26038	1708.49866	1926.08754	1957.03213	1718.80864	911.18043	1274.61601	1251.61238
ko:K00134	1744.40677	1251.94792	1383.90051	2279.33794	1975.42951	1582.23516	4838.60344	4095.73739	1357.76917	1203.9872	1815.94183	827.24335	1774.43177	1922.24116	3191.11703	443.61852	2380.305	2341.40217	1403.07102	2389.67444	2348.05683	2755.52863	1408.3727	951.28988	827.39725	1561.0827	1819.60627	2008.22062	1968.32421	2066.42494	2084.26041	1730.40598	1132.44001	1480.17325	1481.9242
ko:K00135	30.35264	24.70897	60.10054	74.71443	66.58187	42.34782	272.4214	109.69194	30.90494	36.32755	24.7097	80.2772	50.02699	99.72064	40.99569	4.93409	10.21676	85.29663	46.1765	69.18578	58.30127	66.30337	113.70203	10.28294	14.01905	9.87379	18.02466	7.56664	138.57907	25.35465	76.05883	25.75689	35.87801	33.29206	144.82351
ko:K00137	1.32091	0.58463	17.58617	33.7548	19.67154	0.28832	168.53519	54.67508	NA	0.10045	0.30196	2.23748	2.82318	8.9775	2.32704	NA	0.25806	14.58722	7.06502	6.04509	0.31553	30.14375	3.34885	NA	3.47534	0.92944	NA	8.3031	4.37367	0.47242	NA	NA	NA	2.46134	45.38868
ko:K00138	0.27866	4.94502	19.93349	22.82324	9.24101	NA	156.12149	56.88269	NA	1.63917	NA	4.64938	3.08079	1.62854	0.08891	NA	NA	20.18198	9.17278	4.01835	0.89477	28.64415	2.78335	NA	2.10319	2.01804	0.42509	0.07101	3.13059	0.49012	0.74942	0.6185	NA	0.90637	54.9779
ko:K00140	64.09336	32.05316	48.99588	39.74306	47.70116	116.61663	134.57666	90.50334	115.62791	31.93927	24.55467	11.47306	52.02885	40.70856	51.1452	4.53667	31.68145	221.35513	60.08239	44.65055	52.87586	55.89474	80.83158	46.12714	16.68503	21.98315	35.56836	159.31603	67.63729	31.34754	82.09899	88.28894	15.698	19.64409	14.6325
ko:K00141	0.84867	1.20688	0.81557	0.06556	1.69529	2.77054	2.08409	3.28954	0.94388	0.12741	1.17301	NA	0.92748	1.34143	0.95334	NA	0.12615	0.74549	NA	2.24979	1.79277	0.23137	0.92164	0.41066	0.24928	1.44991	0.06362	NA	0.80042	0.23964	1.25845	2.0243	0.70805	1.17435	0.55737
ko:K00142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1184	NA	NA	NA
ko:K00145	1504.59817	1026.83587	1041.38435	1837.12893	1629.59592	1291.6732	3329.78511	2583.97502	879.21754	1224.7042	1637.40345	804.6819	1450.64784	1495.2171	2709.50894	375.52026	1914.81343	2266.09453	1300.01184	1696.84569	1604.35231	2328.97912	1311.24124	766.2947	754.53675	1673.51499	1712.37695	2163.71094	1369.83795	1510.37764	1801.00066	1524.8096	693.25442	1253.14175	1202.90057
ko:K00146	22.08547	49.9775	42.91034	38.21158	11.55764	42.66129	148.27352	62.34657	32.00686	5.44803	21.06623	4.79891	31.39681	18.56787	66.0586	3.54057	7.17523	64.45749	41.97052	41.99504	47.68186	39.18499	34.51725	19.30694	11.25353	18.85945	28.70728	104.29918	44.49617	21.18995	14.62259	17.5986	2.49399	13.84769	17.17937
ko:K00147	1562.36111	1115.79656	1132.22073	1783.16084	1579.95781	1183.05024	3230.39629	2558.22884	892.06077	1252.36496	1858.5134	740.08351	1630.01075	1684.57437	2591.30727	342.95996	1741.64821	2401.87714	1545.13302	1792.75039	1717.33247	2461.13981	1323.23454	592.48213	739.29389	1421.9828	1740.03146	1939.31041	1531.36309	1631.93588	1738.90914	1464.64231	822.00063	1423.47884	1416.19549
ko:K00148	0.27005	NA	1.94749	0.40515	2.5792	0.88668	1.36706	6.44776	NA	0.93751	NA	NA	2.66225	1.47862	2.47623	NA	0.4301	2.75299	0.67443	0.31776	1.99398	1.11208	0.87479	0.30769	NA	NA	NA	NA	0.74131	2.35669	1.57732	1.3407	0.24303	0.69274	1.40081
ko:K00150	41.24094	3.07428	6.21595	0.15635	2.47103	8.84374	4.86463	6.76041	13.45416	1.27355	NA	0.89669	13.61562	4.07428	4.48045	0.77451	1.68619	43.09995	5.112	4.23449	21.04147	NA	0.51974	2.6979	1.95447	NA	3.62271	0.33138	3.31823	1.73389	4.03478	0.69476	7.18895	NA	8.87149
ko:K00151	21.52641	52.2958	34.16187	33.71924	20.86599	42.21356	152.66942	60.86158	27.56746	4.27408	18.92496	3.65539	36.19078	17.90201	77.69242	3.54057	7.17523	60.70251	37.85815	42.01294	46.53421	48.94855	31.35031	20.01117	11.96096	20.26186	28.49771	104.94737	48.45465	19.08428	15.16616	19.72424	3.52459	8.24983	73.02297
ko:K00153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37775	NA	NA	NA	NA	NA	NA	NA	NA	0.35395	0.67741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K00154	NA	NA	NA	NA	0.26252	NA	0.89049	4.16493	0.59764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3703	0.14725	NA	NA	NA	NA	NA
ko:K00156	42.00034	65.02952	155.91268	137.49914	249.02058	42.12219	144.18592	65.63863	2.01383	135.68085	143.38615	34.21272	74.22339	220.54628	79.99215	8.8527	39.6018	311.48078	197.97135	216.12981	131.96065	711.21684	43.7515	36.70204	98.51293	28.1232	278.36859	67.01194	16.33283	45.30352	92.18652	42.3207	62.36281	74.93676	110.08357
ko:K00157	NA	NA	NA	NA	NA	0.19291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K00158	87.47719	33.22917	94.71498	52.18977	86.71113	86.16882	262.33692	74.10025	13.00217	31.39811	407.45255	11.55387	122.5844	58.16489	107.72773	12.59497	83.5197	99.75448	45.21081	132.08259	226.47968	200.95591	83.3294	97.37469	27.9862	78.54711	61.29855	151.02371	61.4583	69.6773	36.89608	50.94344	49.56667	16.79902	132.18405
ko:K00161	126.90452	58.2907	155.88674	28.52463	84.73766	65.16786	148.71276	190.16511	29.80961	31.3972	119.12745	14.52926	33.60025	52.2048	53.10253	7.38309	39.94849	185.15373	67.12842	69.91544	173.22826	61.84496	18.33823	71.49649	15.57408	6.0547	70.95192	30.02933	87.79128	103.8983	97.75383	50.29103	102.69648	83.64252	39.71663
ko:K00162	60.7358	10.35179	80.92926	14.3204	39.76457	70.20176	57.62633	47.16921	35.43658	8.08997	51.37386	1.41349	34.79712	22.14251	10.1905	0.77021	3.15682	70.9235	25.35075	30.60649	90.08413	33.67951	7.16386	20.10677	13.75292	5.25721	9.19326	35.91196	32.07772	21.06937	36.447	18.30108	35.73837	32.65397	19.91451
ko:K00163	3.19678	7.69026	24.14504	43.87507	22.68013	1.42082	224.97757	67.79478	NA	0.82331	3.24847	7.09801	8.2593	2.66531	4.41054	1.49372	0.86897	22.73512	12.82323	19.92099	7.37888	65.56152	1.89564	0.93355	4.36376	4.4498	1.58759	6.32592	10.21075	0.51952	1.40165	3.05103	0.57393	1.5453	81.1849
ko:K00164	37.55102	14.90477	71.65324	40.69659	33.2614	25.80272	232.90102	80.79505	1.47065	6.21525	33.817	5.93554	14.74154	32.05498	6.70705	3.38937	4.42704	49.87894	25.32886	32.89262	53.30167	76.74422	2.97869	1.16555	20.37436	13.89878	9.41476	9.95945	16.10788	1.52905	9.82363	9.29718	36.15176	4.15002	81.75673
ko:K00166	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.70397	NA	NA	NA	0.20603	0.88745	NA	NA	NA	NA	NA	NA	1.14528	NA	NA	NA	NA	NA	NA	NA	NA	0.63928	0.21099	NA	NA	NA
ko:K00167	NA	0.39671	0.77941	0.8174	0.38533	NA	NA	0.4567	1.37622	0.76082	NA	NA	1.59892	NA	4.16382	NA	NA	NA	NA	0.37643	3.87392	0.19436	0.79632	NA	NA	NA	NA	NA	NA	0.81118	4.36048	0.40223	NA	NA	NA
ko:K00169	221.73314	220.73899	179.16359	101.20733	135.58421	179.71444	221.62166	208.95023	224.94735	80.09463	158.0241	72.75751	286.8615	202.12932	424.00186	12.59712	45.80148	194.42998	67.02178	268.49976	284.05788	343.01392	118.6384	96.78091	56.28146	146.04848	62.71536	108.85711	274.85148	240.78636	197.65746	115.00111	68.54223	78.41358	133.30092
ko:K00170	181.69692	187.07964	197.84895	142.96191	156.60385	187.75841	206.82753	211.70584	248.67819	105.47218	156.90986	59.16492	243.96761	163.19552	435.29477	9.42061	46.48682	176.0861	76.29687	254.25066	253.64171	299.34533	122.61903	83.59511	48.32377	101.74404	52.45845	92.327	197.17377	570.52876	176.75868	105.14018	100.0815	176.68229	130.11316
ko:K00171	124.49966	135.22189	100.76012	35.79271	81.21225	121.94037	101.79813	87.36468	103.11565	18.52578	39.71022	30.01944	219.14899	87.96577	268.88987	8.39911	21.9926	109.47206	24.4638	111.71366	164.7795	48.43521	50.2639	24.43636	26.33503	82.91684	34.66423	63.30992	192.30326	92.60801	83.55625	89.11079	55.07819	63.32413	57.86004
ko:K00172	150.33897	186.48395	92.61331	67.2664	62.03598	153.77785	96.21664	97.89665	136.88579	59.74434	94.9498	47.15536	155.68695	121.90358	292.85957	7.31281	27.79322	134.75528	61.19678	211.24735	178.79487	261.38516	104.38821	60.83299	43.82641	92.72076	38.25733	69.68425	169.10393	272.23641	93.14704	83.14436	54.43693	43.32622	57.44653
ko:K00174	1371.90701	1055.51944	1084.48464	1822.94932	2376.67375	1206.39557	3002.07549	3008.82902	1174.74098	1974.88986	1774.39196	963.67086	1241.03866	2045.43794	2247.39687	396.07346	2203.72213	3316.07186	1990.14315	2276.83853	1883.32764	3360.62741	1412.47391	906.98787	861.13044	1376.35818	2068.83179	1263.88577	948.32974	1306.30733	1254.41327	967.34115	893.31779	1595.74058	1458.56886
ko:K00175	993.754	873.82536	914.71052	1664.09953	1885.75927	862.77514	2709.86127	2794.87475	828.08125	1884.71915	1533.23535	907.76834	1053.07082	1909.30885	1982.47915	404.45616	2226.1836	3189.97141	1991.78168	1998.14977	1593.10745	3051.18564	1186.28298	804.40583	692.21078	1345.71623	1725.27568	854.46595	859.77456	1112.61929	1139.13259	841.59874	847.66468	1584.94414	1266.74211
ko:K00176	413.10771	295.36467	380.35703	540.73794	445.63123	415.18164	1330.8227	1218.40374	532.86845	287.40898	516.17476	260.78486	395.24592	505.36438	770.20751	194.40912	1209.25679	1106.6039	437.57824	544.52317	663.15747	589.16379	389.203	357.91069	259.73673	730.86022	558.01503	401.66684	474.35794	566.20987	586.59931	498.62299	346.15042	447.07454	321.38267
ko:K00177	862.20926	539.45813	467.46862	909.26516	838.71961	564.49128	2064.16414	1950.05484	668.06538	666.8901	892.75053	437.02421	544.82416	975.26763	1354.10135	282.1238	1557.55476	1401.11197	792.80327	861.29495	877.48314	831.90949	538.45669	455.88205	317.92294	825.2128	739.10636	491.25331	620.95397	822.95332	866.41299	669.73247	508.77005	864.33671	608.77474
ko:K00179	973.73757	613.96654	662.23434	597.42258	1227.27111	675.72922	1034.48158	1159.24985	528.55634	1024.4136	1562.65432	546.42804	943.25988	1188.51818	1214.06949	66.59477	323.2977	1950.74886	1123.92881	1118.15442	1090.15791	1831.71149	814.89759	428.58337	432.05315	392.4692	849.07491	481.20913	546.83397	972.35432	590.23054	434.0507	559.13208	974.87779	803.08562
ko:K00180	831.39824	448.62005	447.00617	328.2054	829.39713	507.56876	669.23098	792.87154	329.82284	717.32894	1147.93782	471.07769	668.30386	795.93529	822.47982	45.51311	215.05115	1225.03474	750.04198	763.67638	753.25457	1048.13398	674.45831	259.4672	227.79344	325.28015	469.92416	279.45815	450.11385	643.17506	392.08512	216.19038	411.39619	564.27157	560.03655
ko:K00183	63.19888	7.80585	14.11323	10.57052	9.20719	60.78102	55.11568	40.21138	13.91587	5.16947	7.39713	6.30666	55.30279	11.5197	17.35549	3.33855	21.07246	172.18676	14.4703	2.14483	21.15009	11.20175	22.90947	8.17424	15.67384	32.71294	17.97454	60.2366	29.11739	17.95836	44.32117	24.32855	6.70586	9.87929	25.67815
ko:K00184	88.56107	13.76779	97.69592	65.9181	56.73689	85.36951	182.48401	61.21507	7.34938	8.65693	42.99253	15.9843	57.94901	39.42348	32.61934	5.82838	32.85067	255.37005	39.39841	23.92361	88.93646	92.90925	23.27868	10.14884	29.40535	38.37367	40.92948	45.73005	44.81716	27.70385	32.52712	31.96355	39.74718	34.16761	82.05968
ko:K00185	63.38188	14.83287	73.23191	42.68925	31.68599	50.02818	15.46004	18.98099	19.54299	2.46666	31.13458	11.40086	27.64327	23.03198	28.25575	2.75535	26.67196	144.73608	29.56399	17.92578	56.18278	23.47033	20.55418	7.21836	14.64545	27.08137	25.77598	25.90376	22.61355	21.14359	39.2966	16.06009	24.06133	25.8662	21.47244
ko:K00186	48.17291	20.09267	20.47462	16.66639	2.97927	5.59989	6.13277	3.36311	11.60639	2.73002	3.73187	NA	31.63215	3.02878	1.78199	NA	NA	21.93222	5.64673	4.66035	12.50599	1.08075	NA	NA	NA	NA	1.10212	NA	12.12091	5.6793	0.92011	NA	6.83584	6.34535	15.98799
ko:K00187	86.45648	24.30384	6.75909	2.40055	5.59808	11.65028	27.14817	21.76889	38.61073	1.48816	3.148	1.65304	55.32522	8.89181	15.86856	NA	0.09945	20.08736	4.01107	4.21607	9.14173	19.81791	4.76629	10.61065	0.87715	NA	4.446	0.36018	13.74383	2.14296	11.59087	0.67874	13.45759	6.46314	14.80733
