Run,Assay Type,AvgSpotLen,Bases,bio_material,BioProject,BioSample,Bytes,Center Name,collection_timepoint,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Diet,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,Experiment,external_id,host_scientific_name,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Participant_ID,Platform,ReleaseDate,create_date,version,Sample Name,Sample_name,SRA Study,Submitter_Id,INSDC_center_alias,Scientific_Name
ERR5956593,OTHER,245,2118299559,Stool,PRJEB44020,SAMEA8793767,876001110,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week5,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597114,SAMEA8793767,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP03-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:39:00Z,1,SAMEA8793767,TP03-01_Week5_Study1PeaFiber,ERP128019,TP03-01_Week5_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956594,OTHER,240,1861009974,Stool,PRJEB44020,SAMEA8793768,767750415,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week8,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597115,SAMEA8793768,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP03-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:38:00Z,1,SAMEA8793768,TP03-01_Week8_Study1PeaFiber,ERP128019,TP03-01_Week8_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956595,OTHER,247,2108013929,Stool,PRJEB44020,SAMEA8793769,874839789,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week9,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597116,SAMEA8793769,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP03-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:40:00Z,1,SAMEA8793769,TP03-01_Week9_Study1PeaFiber,ERP128019,TP03-01_Week9_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956596,OTHER,255,2227872260,Stool,PRJEB44020,SAMEA8793770,945152907,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597117,SAMEA8793770,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP03-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:38:00Z,1,SAMEA8793770,TP03-02_Week1_Study1PeaFiber,ERP128019,TP03-02_Week1_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956597,OTHER,254,2152659347,Stool,PRJEB44020,SAMEA8793771,900622627,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week2,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597118,SAMEA8793771,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP03-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:38:00Z,1,SAMEA8793771,TP03-02_Week2_Study1PeaFiber,ERP128019,TP03-02_Week2_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956598,OTHER,252,2203996449,Stool,PRJEB44020,SAMEA8793772,914588711,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week3,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",Pea fiber (1 snack a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597119,SAMEA8793772,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP03-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:45:00Z,1,SAMEA8793772,TP03-02_Week3_Study1PeaFiber,ERP128019,TP03-02_Week3_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956599,OTHER,246,2114258047,Stool,PRJEB44020,SAMEA8793773,877981731,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week4,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",Pea fiber (2 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597120,SAMEA8793773,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP03-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:39:00Z,1,SAMEA8793773,TP03-02_Week4_Study1PeaFiber,ERP128019,TP03-02_Week4_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956601,OTHER,246,2087269529,Stool,PRJEB44020,SAMEA8793774,873926051,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week5,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597122,SAMEA8793774,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP03-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:39:00Z,1,SAMEA8793774,TP03-02_Week5_Study1PeaFiber,ERP128019,TP03-02_Week5_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956602,OTHER,251,2143834206,Stool,PRJEB44020,SAMEA8793775,887328116,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week8,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597123,SAMEA8793775,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP03-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:39:00Z,1,SAMEA8793775,TP03-02_Week8_Study1PeaFiber,ERP128019,TP03-02_Week8_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956603,OTHER,249,2105787033,Stool,PRJEB44020,SAMEA8793776,878256051,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week9,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597124,SAMEA8793776,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP03-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:39:00Z,1,SAMEA8793776,TP03-02_Week9_Study1PeaFiber,ERP128019,TP03-02_Week9_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956604,OTHER,238,2053079050,Stool,PRJEB44020,SAMEA8793777,857792012,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597125,SAMEA8793777,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP04-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:39:00Z,1,SAMEA8793777,TP04-01_Week1_Study1PeaFiber,ERP128019,TP04-01_Week1_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956605,OTHER,239,1852534967,Stool,PRJEB44020,SAMEA8793778,763983240,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week2,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597126,SAMEA8793778,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP04-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:39:00Z,1,SAMEA8793778,TP04-01_Week2_Study1PeaFiber,ERP128019,TP04-01_Week2_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956606,OTHER,257,2102227267,Stool,PRJEB44020,SAMEA8793779,875842615,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week3,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",Pea fiber (1 snack a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597127,SAMEA8793779,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP04-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:39:00Z,1,SAMEA8793779,TP04-01_Week3_Study1PeaFiber,ERP128019,TP04-01_Week3_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956607,OTHER,252,2207603622,Stool,PRJEB44020,SAMEA8793782,918796058,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week8,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597128,SAMEA8793782,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP04-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:40:00Z,1,SAMEA8793782,TP04-01_Week8_Study1PeaFiber,ERP128019,TP04-01_Week8_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956609,OTHER,242,2172060641,Stool,PRJEB44020,SAMEA8793783,969997994,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week9,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597130,SAMEA8793783,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP04-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:40:00Z,1,SAMEA8793783,TP04-01_Week9_Study1PeaFiber,ERP128019,TP04-01_Week9_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956610,OTHER,240,1884437463,Stool,PRJEB44020,SAMEA8793784,781603099,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597131,SAMEA8793784,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP04-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:38:00Z,1,SAMEA8793784,TP04-02_Week1_Study1PeaFiber,ERP128019,TP04-02_Week1_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956611,OTHER,247,2149425183,Stool,PRJEB44020,SAMEA8793785,889791494,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week2,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597132,SAMEA8793785,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP04-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:39:00Z,1,SAMEA8793785,TP04-02_Week2_Study1PeaFiber,ERP128019,TP04-02_Week2_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956612,OTHER,237,1998544442,Stool,PRJEB44020,SAMEA8793786,823306516,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week3,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",Pea fiber (1 snack a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597133,SAMEA8793786,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP04-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:38:00Z,1,SAMEA8793786,TP04-02_Week3_Study1PeaFiber,ERP128019,TP04-02_Week3_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956613,OTHER,237,1858067980,Stool,PRJEB44020,SAMEA8793787,766352625,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week4,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",Pea fiber (2 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597134,SAMEA8793787,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP04-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:39:00Z,1,SAMEA8793787,TP04-02_Week4_Study1PeaFiber,ERP128019,TP04-02_Week4_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956614,OTHER,259,2140495674,Stool,PRJEB44020,SAMEA8793788,894810505,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week5,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597135,SAMEA8793788,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP04-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:39:00Z,1,SAMEA8793788,TP04-02_Week5_Study1PeaFiber,ERP128019,TP04-02_Week5_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956615,OTHER,257,2080045811,Stool,PRJEB44020,SAMEA8793789,872924986,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week8,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597136,SAMEA8793789,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP04-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:39:00Z,1,SAMEA8793789,TP04-02_Week8_Study1PeaFiber,ERP128019,TP04-02_Week8_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956616,OTHER,252,2118120755,Stool,PRJEB44020,SAMEA8793790,911012939,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week9,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597137,SAMEA8793790,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP04-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:39:00Z,1,SAMEA8793790,TP04-02_Week9_Study1PeaFiber,ERP128019,TP04-02_Week9_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956617,OTHER,249,1920341464,Stool,PRJEB44020,SAMEA8793791,799925813,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597138,SAMEA8793791,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP05-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:40:00Z,1,SAMEA8793791,TP05-01_Week1_Study1PeaFiber,ERP128019,TP05-01_Week1_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956618,OTHER,253,2209039783,Stool,PRJEB44020,SAMEA8793792,922357981,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week2,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597139,SAMEA8793792,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP05-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:40:00Z,1,SAMEA8793792,TP05-01_Week2_Study1PeaFiber,ERP128019,TP05-01_Week2_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956619,OTHER,238,1957094177,Stool,PRJEB44020,SAMEA8793793,818925540,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week3,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Pea fiber (1 snack a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597140,SAMEA8793793,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP05-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:39:00Z,1,SAMEA8793793,TP05-01_Week3_Study1PeaFiber,ERP128019,TP05-01_Week3_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956621,OTHER,242,2100224270,Stool,PRJEB44020,SAMEA8793794,869109988,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week4,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Pea fiber (2 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597142,SAMEA8793794,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP05-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:40:00Z,1,SAMEA8793794,TP05-01_Week4_Study1PeaFiber,ERP128019,TP05-01_Week4_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956622,OTHER,249,2121989507,Stool,PRJEB44020,SAMEA8793795,882463748,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week5,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597143,SAMEA8793795,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP05-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:39:00Z,1,SAMEA8793795,TP05-01_Week5_Study1PeaFiber,ERP128019,TP05-01_Week5_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956623,OTHER,236,1861829930,Stool,PRJEB44020,SAMEA8793796,757508074,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week8,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597144,SAMEA8793796,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP05-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:38:00Z,1,SAMEA8793796,TP05-01_Week8_Study1PeaFiber,ERP128019,TP05-01_Week8_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956624,OTHER,254,2151732524,Stool,PRJEB44020,SAMEA8793797,886877242,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week9,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597145,SAMEA8793797,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP05-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:40:00Z,1,SAMEA8793797,TP05-01_Week9_Study1PeaFiber,ERP128019,TP05-01_Week9_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956625,OTHER,251,3391314846,Stool,PRJEB44020,SAMEA8793798,1649963287,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597146,SAMEA8793798,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP05-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:43:00Z,1,SAMEA8793798,TP05-02_Week1_Study1PeaFiber,ERP128019,TP05-02_Week1_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956626,OTHER,251,2140203360,Stool,PRJEB44020,SAMEA8793799,888376356,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week2,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597147,SAMEA8793799,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP05-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:39:00Z,1,SAMEA8793799,TP05-02_Week2_Study1PeaFiber,ERP128019,TP05-02_Week2_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR5956627,OTHER,253,2079278258,Stool,PRJEB44020,SAMEA8793800,855743547,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week3,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Pea fiber (1 snack a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX5597148,SAMEA8793800,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,TP05-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T23:40:00Z,1,SAMEA8793800,TP05-02_Week3_Study1PeaFiber,ERP128019,TP05-02_Week3_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
