Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolate,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR25368010,AMPLICON,502,34682678,PRJNA944997,SAMN36658430,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",21947667,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107671,USA,North America,USA,Homo sapiens,Illumina MiSeq,361TP02,42.4440 N 76.5019 W,361TP02,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:28:00Z,1,361TP02,SRP450576
SRR25368011,AMPLICON,502,33966826,PRJNA944997,SAMN36658284,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",20055003,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107670,USA,North America,USA,Homo sapiens,Illumina MiSeq,323TP06.rerun,42.4440 N 76.5019 W,323TP06.rerun,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:28:00Z,1,323TP06.rerun,SRP450576
SRR25368012,AMPLICON,502,28307278,PRJNA944997,SAMN36658016,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",17329168,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107669,USA,North America,USA,Homo sapiens,Illumina MiSeq,361TP01,42.4440 N 76.5019 W,361TP01,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:28:00Z,1,361TP01,SRP450576
SRR25368013,AMPLICON,502,42035974,PRJNA944997,SAMN36658349,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",25603393,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107668,USA,North America,USA,Homo sapiens,Illumina MiSeq,360TP06,42.4440 N 76.5019 W,360TP06,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:28:00Z,1,360TP06,SRP450576
SRR25368019,AMPLICON,502,34150558,PRJNA944997,SAMN36658424,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",21987039,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107662,USA,North America,USA,Homo sapiens,Illumina MiSeq,353TP02,42.4440 N 76.5019 W,353TP02,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T16:08:00Z,1,353TP02,SRP450576
SRR25368021,AMPLICON,502,23045816,PRJNA944997,SAMN36658635,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",13157273,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107660,USA,North America,USA,Homo sapiens,Illumina MiSeq,352TP12,42.4440 N 76.5019 W,352TP12,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:28:00Z,1,352TP12,SRP450576
SRR25368022,AMPLICON,502,24181842,PRJNA944997,SAMN36658634,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",13868530,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107659,USA,North America,USA,Homo sapiens,Illumina MiSeq,352TP11,42.4440 N 76.5019 W,352TP11,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:28:00Z,1,352TP11,SRP450576
SRR25368023,AMPLICON,502,26386124,PRJNA944997,SAMN36658744,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",15423110,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107658,USA,North America,USA,Homo sapiens,Illumina MiSeq,352TP10.2,42.4440 N 76.5019 W,352TP10.2,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:28:00Z,1,352TP10.2,SRP450576
SRR25368024,AMPLICON,502,45242750,PRJNA944997,SAMN36658105,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",30153769,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107657,USA,North America,USA,Homo sapiens,Illumina MiSeq,352TP10,42.4440 N 76.5019 W,352TP10,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:28:00Z,1,352TP10,SRP450576
SRR25368029,AMPLICON,502,47261794,PRJNA944997,SAMN36658337,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",31891063,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107652,USA,North America,USA,Homo sapiens,Illumina MiSeq,352TP07,42.4440 N 76.5019 W,352TP07,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:28:00Z,1,352TP07,SRP450576
SRR25368035,AMPLICON,502,33179188,PRJNA944997,SAMN36658488,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",21313036,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107646,USA,North America,USA,Homo sapiens,Illumina MiSeq,352TP02,42.4440 N 76.5019 W,352TP02,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:28:00Z,1,352TP02,SRP450576
SRR25368036,AMPLICON,502,26433814,PRJNA944997,SAMN36658008,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",16640973,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107645,USA,North America,USA,Homo sapiens,Illumina MiSeq,352TP01,42.4440 N 76.5019 W,352TP01,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:28:00Z,1,352TP01,SRP450576
SRR25368041,AMPLICON,502,21892722,PRJNA944997,SAMN36658214,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",12330689,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107640,USA,North America,USA,Homo sapiens,Illumina MiSeq,351TP09,42.4440 N 76.5019 W,351TP09,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:28:00Z,1,351TP09,SRP450576
SRR25368049,AMPLICON,502,24492078,PRJNA944997,SAMN36658842,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",16511612,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107632,USA,North America,USA,Homo sapiens,Illumina MiSeq,346TP04.2,42.4440 N 76.5019 W,346TP04.2,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:28:00Z,1,346TP04.2,SRP450576
SRR25368054,AMPLICON,502,33481392,PRJNA944997,SAMN36658003,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",19783896,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107627,USA,North America,USA,Homo sapiens,Illumina MiSeq,346TP01.rerun,42.4440 N 76.5019 W,346TP01.rerun,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:28:00Z,1,346TP01.rerun,SRP450576
SRR25368069,AMPLICON,502,36805134,PRJNA944997,SAMN36658417,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",23490167,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107612,USA,North America,USA,Homo sapiens,Illumina MiSeq,345TP02,42.4440 N 76.5019 W,345TP02,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,345TP02,SRP450576
SRR25368075,AMPLICON,502,23631148,PRJNA944997,SAMN36658091,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",13884164,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107606,USA,North America,USA,Homo sapiens,Illumina MiSeq,344TP10,42.4440 N 76.5019 W,344TP10,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,344TP10,SRP450576
SRR25368076,AMPLICON,502,29491998,PRJNA944997,SAMN36658090,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",17471639,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107605,USA,North America,USA,Homo sapiens,Illumina MiSeq,344TP09.rerun,42.4440 N 76.5019 W,344TP09.rerun,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,344TP09.rerun,SRP450576
SRR25368077,AMPLICON,502,39769946,PRJNA944997,SAMN36658416,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",25110879,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107604,USA,North America,USA,Homo sapiens,Illumina MiSeq,344TP08,42.4440 N 76.5019 W,344TP08,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,344TP08,SRP450576
SRR25368078,AMPLICON,502,33059210,PRJNA944997,SAMN36658695,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",19025238,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107603,USA,North America,USA,Homo sapiens,Illumina MiSeq,344TP07.2,42.4440 N 76.5019 W,344TP07.2,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,344TP07.2,SRP450576
SRR25368094,AMPLICON,502,35231866,PRJNA944997,SAMN36658409,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",23217162,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107587,USA,North America,USA,Homo sapiens,Illumina MiSeq,337TP02,42.4440 N 76.5019 W,337TP02,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,337TP02,SRP450576
SRR25368095,AMPLICON,502,36195706,PRJNA944997,SAMN36657994,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",21197462,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107586,USA,North America,USA,Homo sapiens,Illumina MiSeq,337TP01.rerun,42.4440 N 76.5019 W,337TP01.rerun,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,337TP01.rerun,SRP450576
SRR25368096,AMPLICON,502,29380052,PRJNA944997,SAMN36658612,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",16906715,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107585,USA,North America,USA,Homo sapiens,Illumina MiSeq,336TP12,42.4440 N 76.5019 W,336TP12,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,336TP12,SRP450576
SRR25368097,AMPLICON,502,28306274,PRJNA944997,SAMN36658611,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",16469732,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107584,USA,North America,USA,Homo sapiens,Illumina MiSeq,336TP11.rerun,42.4440 N 76.5019 W,336TP11.rerun,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,336TP11.rerun,SRP450576
SRR25368098,AMPLICON,502,31239460,PRJNA944997,SAMN36658075,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",18507443,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107583,USA,North America,USA,Homo sapiens,Illumina MiSeq,336TP10,42.4440 N 76.5019 W,336TP10,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,336TP10,SRP450576
SRR25368099,AMPLICON,502,38602796,PRJNA944997,SAMN36658760,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",25797568,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107582,USA,North America,USA,Homo sapiens,Illumina MiSeq,321TP05.2,42.4440 N 76.5019 W,321TP05.2,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,321TP05.2,SRP450576
SRR25368100,AMPLICON,502,36565680,PRJNA944997,SAMN36658164,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",21819354,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107581,USA,North America,USA,Homo sapiens,Illumina MiSeq,320TP03,42.4440 N 76.5019 W,320TP03,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,320TP03,SRP450576
SRR25368103,AMPLICON,502,52851062,PRJNA944997,SAMN36658712,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",35442728,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107578,USA,North America,USA,Homo sapiens,Illumina MiSeq,336TP07.2,42.4440 N 76.5019 W,336TP07.2,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,336TP07.2,SRP450576
SRR25368110,AMPLICON,502,25482524,PRJNA944997,SAMN36657993,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",14501279,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107571,USA,North America,USA,Homo sapiens,Illumina MiSeq,336TP01,42.4440 N 76.5019 W,336TP01,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,336TP01,SRP450576
SRR25368111,AMPLICON,502,24135156,PRJNA944997,SAMN36658524,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",14087445,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107570,USA,North America,USA,Homo sapiens,Illumina MiSeq,321TP05,42.4440 N 76.5019 W,321TP05,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,321TP05,SRP450576
SRR25368117,AMPLICON,502,37792066,PRJNA944997,SAMN36657987,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",22366371,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107564,USA,North America,USA,Homo sapiens,Illumina MiSeq,330TP01.rerun,42.4440 N 76.5019 W,330TP01.rerun,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,330TP01.rerun,SRP450576
SRR25368118,AMPLICON,502,32244464,PRJNA944997,SAMN36658602,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",18784432,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107563,USA,North America,USA,Homo sapiens,Illumina MiSeq,329TP12,42.4440 N 76.5019 W,329TP12,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,329TP12,SRP450576
SRR25368119,AMPLICON,502,29464890,PRJNA944997,SAMN36658601,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",17038460,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107562,USA,North America,USA,Homo sapiens,Illumina MiSeq,329TP11,42.4440 N 76.5019 W,329TP11,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,329TP11,SRP450576
SRR25368120,AMPLICON,502,38961224,PRJNA944997,SAMN36658178,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",22669144,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107561,USA,North America,USA,Homo sapiens,Illumina MiSeq,329TP10,42.4440 N 76.5019 W,329TP10,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,329TP10,SRP450576
SRR25368121,AMPLICON,502,25442866,PRJNA944997,SAMN36658177,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",14576383,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107560,USA,North America,USA,Homo sapiens,Illumina MiSeq,329TP09,42.4440 N 76.5019 W,329TP09,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,329TP09,SRP450576
SRR25368122,AMPLICON,502,44329612,PRJNA944997,SAMN36658466,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",28599221,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107559,USA,North America,USA,Homo sapiens,Illumina MiSeq,329TP08,42.4440 N 76.5019 W,329TP08,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,329TP08,SRP450576
SRR25368123,AMPLICON,502,26421766,PRJNA944997,SAMN36658746,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",15373724,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107558,USA,North America,USA,Homo sapiens,Illumina MiSeq,329TP07.2,42.4440 N 76.5019 W,329TP07.2,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,329TP07.2,SRP450576
SRR25368124,AMPLICON,502,29490492,PRJNA944997,SAMN36658705,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",16975114,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107557,USA,North America,USA,Homo sapiens,Illumina MiSeq,320TP10.2,42.4440 N 76.5019 W,320TP10.2,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,320TP10.2,SRP450576
SRR25368125,AMPLICON,502,45890832,PRJNA944997,SAMN36658295,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",30516302,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107556,USA,North America,USA,Homo sapiens,Illumina MiSeq,329TP07,42.4440 N 76.5019 W,329TP07,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,329TP07,SRP450576
SRR25368126,AMPLICON,502,38972268,PRJNA944997,SAMN36658294,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",24047346,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107555,USA,North America,USA,Homo sapiens,Illumina MiSeq,329TP06,42.4440 N 76.5019 W,329TP06,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,329TP06,SRP450576
SRR25368127,AMPLICON,502,102699160,PRJNA944997,SAMN36658531,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",65776371,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107554,USA,North America,USA,Homo sapiens,Illumina MiSeq,329TP05,42.4440 N 76.5019 W,329TP05,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,329TP05,SRP450576
SRR25368128,AMPLICON,502,29067306,PRJNA944997,SAMN36658065,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",18318579,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107553,USA,North America,USA,Homo sapiens,Illumina MiSeq,329TP04,42.4440 N 76.5019 W,329TP04,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,329TP04,SRP450576
SRR25368129,AMPLICON,502,32790138,PRJNA944997,SAMN36658064,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",19979058,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107552,USA,North America,USA,Homo sapiens,Illumina MiSeq,329TP03,42.4440 N 76.5019 W,329TP03,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,329TP03,SRP450576
SRR25368169,AMPLICON,502,29237484,PRJNA944997,SAMN36658044,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",17548147,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107512,USA,North America,USA,Homo sapiens,Illumina MiSeq,392TP01,42.4440 N 76.5019 W,392TP01,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,392TP01,SRP450576
SRR25368170,AMPLICON,502,26135626,PRJNA944997,SAMN36658688,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",14830941,CORNELL UNIVERSITY,2020-10-06/2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",human body,distal gut,stool,SRX21107511,USA,North America,USA,Homo sapiens,Illumina MiSeq,391TP12,42.4440 N 76.5019 W,391TP12,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2025-01-01T00:00:00Z,2023-07-20T15:29:00Z,1,391TP12,SRP450576
