run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created	bam_ftp	bam_bytes	bam_md5
ERR1999784	ERP019513	SAMEA104112455	ERS1776348	ERX2059653	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	3141575	248943321	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-18	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-18	167501165	1e2ac5a68e0c7a8ae2c5cc14692c6c3a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1999784/ERR1999784.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/004/ERR1999784/ERR1999784.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1999784/ERR1999784.fastq.gz	154399357	fac7bed71d96186b4a9ede3b33d12d59	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999784/Subj5_Week2_White_Start.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999784/Subj5_Week2_White_Start.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999784/Subj5_Week2_White_Start.fastq.gz	FASTQ	111625099	4a351655ddf7e7960fa4c00b5d254142	ftp.sra.ebi.ac.uk/vol1/err/ERR199/004/ERR1999784	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/004/ERR1999784	ftp.sra.ebi.ac.uk/vol1/err/ERR199/004/ERR1999784	Subj5_Week2_White_Start		Bread project WGS samples		2017-06-03			
ERR1999806	ERP019513	SAMEA104112477	ERS1776370	ERX2059675	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	10554350	836677236	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-40	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-40	539165166	a9ec491c1d1932518021a7869f5bf9c3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1999806/ERR1999806.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/006/ERR1999806/ERR1999806.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1999806/ERR1999806.fastq.gz	495408384	5d4c0663ceedf0c137f0d53aa3a38e3f	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999806/Subj11_Week1_Srdgh_Start.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999806/Subj11_Week1_Srdgh_Start.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999806/Subj11_Week1_Srdgh_Start.fastq.gz	FASTQ	358344538	b6180b1cae5c73afdf8af1d4f6655944	ftp.sra.ebi.ac.uk/vol1/err/ERR199/006/ERR1999806	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/006/ERR1999806	ftp.sra.ebi.ac.uk/vol1/err/ERR199/006/ERR1999806	Subj11_Week1_Srdgh_Start		Bread project WGS samples		2017-06-03			
ERR1999807	ERP019513	SAMEA104112478	ERS1776371	ERX2059676	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	10154208	804509012	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-41	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-41	528777250	d07a37d0f62ac7cbecb2f02b7e33c4f3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1999807/ERR1999807.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/007/ERR1999807/ERR1999807.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1999807/ERR1999807.fastq.gz	486643130	3ad5cb784563b1401de4b91540bc4ea7	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999807/Subj11_Week2_White_End.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999807/Subj11_Week2_White_End.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999807/Subj11_Week2_White_End.fastq.gz	FASTQ	353052994	6738dbcaa088739d423c891af42118af	ftp.sra.ebi.ac.uk/vol1/err/ERR199/007/ERR1999807	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/007/ERR1999807	ftp.sra.ebi.ac.uk/vol1/err/ERR199/007/ERR1999807	Subj11_Week2_White_End		Bread project WGS samples		2017-06-03			
ERR1999808	ERP019513	SAMEA104112479	ERS1776372	ERX2059677	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	8010141	634683747	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-42	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-42	420499669	dac8964fae64739cb0a1a1945fd7a1a5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/008/ERR1999808/ERR1999808.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/008/ERR1999808/ERR1999808.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/008/ERR1999808/ERR1999808.fastq.gz	387055424	62ad5dcb4fecc48801b55aaa9c202372	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999808/Subj11_Week2_White_Start.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999808/Subj11_Week2_White_Start.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999808/Subj11_Week2_White_Start.fastq.gz	FASTQ	280820308	a4ae3b113170976a86835ef584cb32fe	ftp.sra.ebi.ac.uk/vol1/err/ERR199/008/ERR1999808	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/008/ERR1999808	ftp.sra.ebi.ac.uk/vol1/err/ERR199/008/ERR1999808	Subj11_Week2_White_Start		Bread project WGS samples		2017-06-03			
ERR1999809	ERP019513	SAMEA104112480	ERS1776373	ERX2059678	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	6347507	503435201	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-43	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-43	327555906	cfab565bf8db4d3edd5f2607caae03a7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/009/ERR1999809/ERR1999809.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/009/ERR1999809/ERR1999809.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/009/ERR1999809/ERR1999809.fastq.gz	301010699	12caf4da46d1e94e4a3f3ca19d42fbee	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999809/Subj12_Week1_White_End.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999809/Subj12_Week1_White_End.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999809/Subj12_Week1_White_End.fastq.gz	FASTQ	217561748	013b010a225cefc0ad1e63d57ef10411	ftp.sra.ebi.ac.uk/vol1/err/ERR199/009/ERR1999809	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/009/ERR1999809	ftp.sra.ebi.ac.uk/vol1/err/ERR199/009/ERR1999809	Subj12_Week1_White_End		Bread project WGS samples		2017-06-03			
ERR1999812	ERP019513	SAMEA104112483	ERS1776376	ERX2059681	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	4701882	372334989	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-46	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-46	250980414	ac27319bad8cbe7de1c47b5f4c1b3717	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/002/ERR1999812/ERR1999812.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/002/ERR1999812/ERR1999812.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/002/ERR1999812/ERR1999812.fastq.gz	231220832	fbce36bcbfa2389d1b9043ec89335d8f	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999812/Subj12_Week2_Srdgh_Start.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999812/Subj12_Week2_Srdgh_Start.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999812/Subj12_Week2_Srdgh_Start.fastq.gz	FASTQ	167798156	85aa3fb517f1f795a6cedeb06f3d6b31	ftp.sra.ebi.ac.uk/vol1/err/ERR199/002/ERR1999812	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/002/ERR1999812	ftp.sra.ebi.ac.uk/vol1/err/ERR199/002/ERR1999812	Subj12_Week2_Srdgh_Start		Bread project WGS samples		2017-06-03			
ERR1999814	ERP019513	SAMEA104112485	ERS1776378	ERX2059683	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	6772453	536804095	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-48	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-48	357529967	15640a945c0847adb7593697f3ed5751	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1999814/ERR1999814.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/004/ERR1999814/ERR1999814.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1999814/ERR1999814.fastq.gz	328741358	710e6a1e81d24daa1b02d9d30b0e702a	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999814/Subj13_Week1_Srdgh_Start.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999814/Subj13_Week1_Srdgh_Start.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999814/Subj13_Week1_Srdgh_Start.fastq.gz	FASTQ	238547632	fd15b828d5014517244b022fc9d87855	ftp.sra.ebi.ac.uk/vol1/err/ERR199/004/ERR1999814	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/004/ERR1999814	ftp.sra.ebi.ac.uk/vol1/err/ERR199/004/ERR1999814	Subj13_Week1_Srdgh_Start		Bread project WGS samples		2017-06-03			
ERR1999817	ERP019513	SAMEA104112488	ERS1776381	ERX2059686	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	6290718	499076024	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-51	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-51	327793337	df17274e81de820a51794a8a4e8e40bf	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1999817/ERR1999817.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/007/ERR1999817/ERR1999817.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1999817/ERR1999817.fastq.gz	301335662	cd2c81673be6cf87bfb886cf78b51268	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999817/Subj14_Week1_Srdgh_End.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999817/Subj14_Week1_Srdgh_End.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999817/Subj14_Week1_Srdgh_End.fastq.gz	FASTQ	217578250	6d9adcf82e6f582bd169950da747981a	ftp.sra.ebi.ac.uk/vol1/err/ERR199/007/ERR1999817	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/007/ERR1999817	ftp.sra.ebi.ac.uk/vol1/err/ERR199/007/ERR1999817	Subj14_Week1_Srdgh_End		Bread project WGS samples		2017-06-03			
ERR1999818	ERP019513	SAMEA104112489	ERS1776382	ERX2059687	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	9370330	742954592	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-52	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-52	494607046	8d71cf9781b63cc95fec4d8f83c99bc9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/008/ERR1999818/ERR1999818.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/008/ERR1999818/ERR1999818.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/008/ERR1999818/ERR1999818.fastq.gz	454846949	fd8f4b65eab40bf03b3bab9cac7b4dba	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999818/Subj14_Week1_Srdgh_Start.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999818/Subj14_Week1_Srdgh_Start.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999818/Subj14_Week1_Srdgh_Start.fastq.gz	FASTQ	330079540	2630389213fc27820a9dd6d36f74d208	ftp.sra.ebi.ac.uk/vol1/err/ERR199/008/ERR1999818	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/008/ERR1999818	ftp.sra.ebi.ac.uk/vol1/err/ERR199/008/ERR1999818	Subj14_Week1_Srdgh_Start		Bread project WGS samples		2017-06-03			
ERR1999821	ERP019513	SAMEA104112492	ERS1776385	ERX2059690	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	5238148	415279770	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-55	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-55	271525929	722e40860f02262a3968be3ea8d87d1e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1999821/ERR1999821.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/001/ERR1999821/ERR1999821.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1999821/ERR1999821.fastq.gz	249476112	6bf724ba408de759cfe3631dce9e9fe8	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999821/Subj15_Week1_White_End.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999821/Subj15_Week1_White_End.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999821/Subj15_Week1_White_End.fastq.gz	FASTQ	180906300	09cbf95f75ebdd08a4c707fd1d499d59	ftp.sra.ebi.ac.uk/vol1/err/ERR199/001/ERR1999821	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/001/ERR1999821	ftp.sra.ebi.ac.uk/vol1/err/ERR199/001/ERR1999821	Subj15_Week1_White_End		Bread project WGS samples		2017-06-03			
ERR1999823	ERP019513	SAMEA104112494	ERS1776387	ERX2059692	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	19681876	1557916618	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-57	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-57	1009555356	773afc1d9b854aa7141bcf82aeb7c70f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/003/ERR1999823/ERR1999823.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/003/ERR1999823/ERR1999823.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/003/ERR1999823/ERR1999823.fastq.gz	926836703	349b965eb3bb7d66addc75650211d53e	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999823/Subj15_Week2_Srdgh_End.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999823/Subj15_Week2_Srdgh_End.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999823/Subj15_Week2_Srdgh_End.fastq.gz	FASTQ	679041066	76ce4219bfd4eb3eca086f61778494fc	ftp.sra.ebi.ac.uk/vol1/err/ERR199/003/ERR1999823	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/003/ERR1999823	ftp.sra.ebi.ac.uk/vol1/err/ERR199/003/ERR1999823	Subj15_Week2_Srdgh_End		Bread project WGS samples		2017-06-03			
ERR1999824	ERP019513	SAMEA104112495	ERS1776388	ERX2059693	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	6265393	495910005	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-58	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-58	332088225	c11bc9e934c2d48d07234444f4261a2a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1999824/ERR1999824.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/004/ERR1999824/ERR1999824.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1999824/ERR1999824.fastq.gz	305957325	3c5bad93a91d6ea19f8ad34364a19653	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999824/Subj15_Week2_Srdgh_Start.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999824/Subj15_Week2_Srdgh_Start.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999824/Subj15_Week2_Srdgh_Start.fastq.gz	FASTQ	222260767	770fc59d3404b2860a0b3d385e8c9e80	ftp.sra.ebi.ac.uk/vol1/err/ERR199/004/ERR1999824	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/004/ERR1999824	ftp.sra.ebi.ac.uk/vol1/err/ERR199/004/ERR1999824	Subj15_Week2_Srdgh_Start		Bread project WGS samples		2017-06-03			
ERR1999825	ERP019513	SAMEA104112496	ERS1776389	ERX2059694	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	3086766	244833705	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-59	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-59	159915280	1ceb933645599218bd27dcb928da56f2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/005/ERR1999825/ERR1999825.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/005/ERR1999825/ERR1999825.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/005/ERR1999825/ERR1999825.fastq.gz	147062855	21efd60c610078626f317f30fd14dad6	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999825/Subj16_Week1_White_End.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999825/Subj16_Week1_White_End.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999825/Subj16_Week1_White_End.fastq.gz	FASTQ	105958558	34ed3c3f574c248314f5b8ee0a3d5f75	ftp.sra.ebi.ac.uk/vol1/err/ERR199/005/ERR1999825	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/005/ERR1999825	ftp.sra.ebi.ac.uk/vol1/err/ERR199/005/ERR1999825	Subj16_Week1_White_End		Bread project WGS samples		2017-06-03			
ERR1999827	ERP019513	SAMEA104112498	ERS1776391	ERX2059696	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	7092274	561979360	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-61	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-61	372048054	72d9ef214a4c3a1877b1b8bc501202e8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1999827/ERR1999827.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/007/ERR1999827/ERR1999827.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1999827/ERR1999827.fastq.gz	342418463	976b17bf411fea0428b98514e5cbca42	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999827/Subj16_Week2_Srdgh_End.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999827/Subj16_Week2_Srdgh_End.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999827/Subj16_Week2_Srdgh_End.fastq.gz	FASTQ	248459649	62907a0f1bfa21ecdf1caa11996a03ed	ftp.sra.ebi.ac.uk/vol1/err/ERR199/007/ERR1999827	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/007/ERR1999827	ftp.sra.ebi.ac.uk/vol1/err/ERR199/007/ERR1999827	Subj16_Week2_Srdgh_End		Bread project WGS samples		2017-06-03			
