feature	ERR1995525	ERR1999767	ERR1999768	ERR1999769	ERR1999770	ERR1999771	ERR1999772	ERR1999773	ERR1999774	ERR1999775	ERR1999776	ERR1999777	ERR1999778	ERR1999779	ERR1999780	ERR1999781	ERR1999782	ERR1999783	ERR1999784	ERR1999785	ERR1999786	ERR1999787	ERR1999788	ERR1999789	ERR1999790	ERR1999791	ERR1999792	ERR1999793	ERR1999794	ERR1999795	ERR1999796	ERR1999797	ERR1999798	ERR1999799	ERR1999800	ERR1999801	ERR1999802	ERR1999803	ERR1999804	ERR1999805	ERR1999806	ERR1999807	ERR1999808	ERR1999809	ERR1999810	ERR1999811	ERR1999812	ERR1999813	ERR1999814	ERR1999815	ERR1999816	ERR1999817	ERR1999818	ERR1999819	ERR1999820	ERR1999821	ERR1999822	ERR1999823	ERR1999824	ERR1999825	ERR1999826	ERR1999827	ERR1999828	ERR1999829	ERR1999830	ERR1999831	ERR1999832	ERR1999833	ERR1999834	ERR1999835	ERR1999836	ERR1999837	ERR1999838	ERR1999839	ERR1999840	ERR1999841	ERR1999842	ERR1999843	ERR1999844
ko:K20117	5.10351	732.34544	668.70377	164.32406	97.12793	118.87961	799.66814	483.91426	523.81019	316.68014	123.19472	222.68965	354.59983	142.28125	77.99582	396.60539	331.93263	438.69939	178.60533	184.7887	208.01121	215.8687	629.81733	347.56244	182.39849	286.73686	260.70808	184.23603	215.36209	140.15708	152.29091	939.11724	773.75276	454.68273	418.25769	130.57949	451.09249	271.5126	156.70272	77.3427	173.93844	227.08381	159.3592	341.89649	263.49706	320.15726	73.96511	147.75425	248.30728	281.60162	60.45128	277.67857	499.32645	759.89777	347.87573	153.73485	114.25027	263.51839	206.16795	169.68594	278.41708	101.15547	222.07223	317.59213	263.23252	127.11111	850.50224	193.31073	104.53145	213.21932	138.1397	68.44893	844.82277	761.49747	198.20824	148.43909	283.5152	274.03461	268.74549
ko:K20118	5.10351	732.34544	668.70377	164.32406	97.12793	118.87961	799.66814	483.91426	523.81019	316.68014	123.19472	222.68965	354.59983	142.28125	77.99582	396.60539	331.93263	438.69939	178.60533	184.7887	208.01121	215.8687	629.81733	347.56244	182.39849	286.73686	260.70808	184.23603	215.36209	140.15708	152.29091	939.11724	773.75276	454.68273	418.25769	130.57949	451.09249	271.5126	156.70272	77.3427	173.93844	227.08381	159.3592	341.89649	263.49706	320.15726	73.96511	147.75425	248.30728	281.60162	60.45128	277.67857	499.32645	759.89777	347.87573	153.73485	114.25027	263.51839	206.16795	169.68594	278.41708	101.15547	222.07223	317.59213	263.23252	127.11111	850.50224	193.31073	104.53145	213.21932	138.1397	68.44893	844.82277	761.49747	198.20824	148.43909	283.5152	274.03461	268.74549
ko:K20120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36541	2.36275	0.25142	0.12659	0.74002	0.73791	1.96114	NA	0.58077	NA	0.32804	1.14285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49454	0.24519	NA	NA	0.12621	NA	0.45661	NA	NA	NA	1.21326	0.67617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27558	0.27682	NA	2.40694	0.27645	0.27479	0.73021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.63929	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61486	NA	NA	NA	0.75144	NA	NA	0.85215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20123	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32729	NA	1.35777	0.83195	0.98081	NA	NA	NA	NA	NA	0.43171	NA	0.21946	2.12383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69384	NA	NA	NA	NA	NA	NA	0.41139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.76811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.25028	2.55294	NA	NA	1.39607	NA	NA	NA	NA	NA	1.34689	3.91034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69973	NA	NA	NA	NA	NA	2.67825	NA	0.6312	NA	NA	0.63098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20129	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07929	0.16219	0.16434	0.33557	NA	NA	2.1413	0.61006	24.31991	1.77524	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25214	NA	NA	0.34058	NA	NA	0.17021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24846	NA	NA	NA	0.33104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20131	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36736	NA	1.5227	7.32765	1.51911	0.71053	NA	NA	0.836	NA	2.54292	1.69725	3.69548	4.70941	NA	NA	NA	NA	NA	0.24192	0.48602	0.98838	5.07534	0.85406	1.78715	1.02395	NA	NA	NA	NA	NA	NA	NA	NA	1.20687	2.86907	0.83015	1.01089	3.38863	NA	2.09549	0.68795	0.71076	0.84043	0.89247	1.42634	NA	NA	NA	NA	0.3116	NA	NA	0.24936	1.4282	NA	NA	NA	NA	NA	0.83361	1.19328	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20133	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.04015	NA	2.78201	3.25846	1.55919	NA	3.29186	0.11339	3.27141	NA	1.32241	1.69242	0.11905	0.92167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.26808	6.12982	0.50786	NA	3.54382	NA	3.16525	NA	NA	NA	0.44031	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.0354	NA	NA	NA	1.18331	NA	2.75209	0.07514	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2626	NA	2.24854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.26808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.24212	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45255	NA	0.93555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20140	NA	9.51908	5.77428	1.46865	0.83524	1.61262	12.00898	16.48033	4.16835	6.62317	0.983	6.92442	24.16763	3.9466	1.57498	6.49402	6.34135	5.60218	1.8602	3.39229	8.08744	1.53301	18.93779	2.61387	2.67262	2.12215	1.83809	2.80905	1.39611	5.32321	0.92897	3.66422	8.21786	3.3319	2.68934	1.17839	9.47252	4.18446	2.95491	0.09902	0.89638	12.72085	0.61217	5.41154	2.6591	5.16648	4.74775	2.8802	28.51789	16.00081	2.18097	6.40429	11.58274	15.53015	4.78568	0.11003	0.54355	2.20464	0.64757	3.08495	4.10677	0.51933	8.31227	10.37204	5.82197	1.00618	16.15969	4.60422	2.65369	8.32641	0.53273	1.07625	19.89582	12.52051	1.93557	1.62217	3.37651	4.8158	4.13234
ko:K20148	NA	29.13172	47.04436	7.52142	5.79948	1.35946	41.11804	6.96239	3.80546	228.65421	14.99788	10.03587	49.72684	30.75651	5.94419	22.7679	20.58548	35.07074	10.40352	19.16581	11.81237	22.96122	24.22941	4.94743	7.51825	1.82034	10.49783	10.25461	7.74994	6.76008	5.94666	80.21614	44.57172	42.5066	10.05226	NA	7.78017	3.55917	3.3655	0.24295	4.35993	12.28574	1.9092	4.44927	11.68076	82.36877	17.76121	0.57454	7.14727	18.65276	NA	1.65083	6.31686	12.56328	7.54397	NA	3.49847	24.39261	1.06593	NA	6.40841	115.80879	27.29901	9.28734	0.79404	0.23761	7.27074	4.0417	7.30157	58.27941	7.73403	NA	10.08455	3.57857	NA	NA	8.65449	8.01798	1.44751
ko:K20151	NA	0.83184	1.21388	0.00456	0.01406	0.04108	0.53254	1.21418	0.09901	3.72783	0.25863	7.35712	7.25277	3.42831	1.14988	7.89194	7.74869	6.20823	2.04333	6.7854	5.73127	5.52291	11.79189	5.66916	3.15458	1.19225	5.50913	9.69668	5.86035	16.34578	10.55302	14.43298	5.14419	5.40959	10.39736	NA	2.23877	1.20177	3.6279	1.35581	5.35407	13.33113	2.73145	11.15	1.9275	8.66029	14.55351	4.57646	6.69615	16.05401	0.65059	22.15254	10.1175	36.36098	16.57845	NA	NA	9.21804	1.15851	12.75385	18.14758	8.25444	24.57384	6.9367	13.24816	5.77621	19.01774	NA	1.57103	3.2488	0.51826	4.97418	16.33956	17.48538	3.58333	0.15024	4.59836	8.30433	2.5235
ko:K20160	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03059	1.66194	2.70652	5.00697	1.02234	0.90156	NA	NA	4.37848	NA	1.18001	0.19689	2.27307	2.66728	NA	NA	NA	NA	0.32747	NA	NA	NA	4.46805	1.16353	0.32747	0.97898	NA	NA	NA	NA	NA	NA	NA	0.98558	0.26101	7.43751	0.25695	0.2574	5.19184	0.53568	3.24994	1.2118	0.49716	NA	0.61884	0.37859	NA	NA	NA	NA	NA	NA	NA	0.3385	17.69161	NA	NA	NA	2.48697	NA	1.00863	NA	NA	1.53632	2.23992	NA	NA	NA	NA	NA
ko:K20161	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.92885	3.50605	3.74931	4.57892	1.37089	0.51173	NA	NA	4.44475	NA	1.12589	0.13607	1.61934	2.77061	NA	NA	NA	NA	0.66971	0.84023	0.52437	1.25923	11.87519	2.19647	1.41839	2.40716	NA	NA	NA	NA	NA	NA	NA	0.98558	1.11522	8.10645	0.25695	0.2574	6.41998	0.53568	5.07466	1.2118	0.62802	0.12982	0.56796	0.65406	NA	NA	NA	NA	0.58495	NA	0.23004	0.87657	20.79797	NA	NA	NA	2.48697	NA	1.00863	NA	NA	1.53632	2.23992	NA	NA	NA	NA	NA
ko:K20162	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03059	1.33588	1.47555	NA	NA	NA	NA	NA	0.34501	NA	NA	NA	NA	0.79138	NA	NA	NA	NA	0.14171	0.14211	0.09517	NA	2.7212	1.02737	0.803	0.42364	NA	NA	NA	NA	NA	NA	NA	0.98558	0.26101	5.37175	0.25695	0.2574	2.7514	0.53568	1.35507	1.2118	NA	NA	NA	NA	NA	NA	NA	NA	0.38752	NA	NA	0.43945	12.41259	NA	NA	NA	2.00043	NA	0.51604	NA	NA	1.53632	2.23992	NA	NA	NA	NA	NA
ko:K20163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73388	1.65886	3.83466	0.80747	NA	NA	0.80776	NA	NA	0.4145	NA	NA	0.68532	NA	NA	NA	NA	0.5311	0.96767	NA	NA	8.68269	3.108	1.0622	1.49079	NA	NA	NA	NA	NA	NA	NA	NA	0.81203	3.12718	0.79941	NA	1.76767	NA	NA	0.81034	NA	0.78369	0.38966	0.88467	NA	NA	NA	NA	NA	NA	0.97286	NA	2.24413	NA	NA	NA	NA	0.81529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64103	5.50358	0.91022	0.18332	2.3023	NA	1.10768	NA	0.74759	0.55555	0.38004	2.96739	NA	NA	NA	NA	NA	0.11738	NA	NA	3.5487	0.97562	NA	0.46653	NA	NA	NA	NA	NA	NA	NA	0.98558	1.0303	2.6765	0.25695	0.2574	0.6034	0.59792	3.39569	NA	0.35619	0.17668	0.1757	0.35607	NA	NA	NA	NA	0.36007	NA	NA	NA	2.11715	NA	NA	NA	0.58651	NA	1.27653	NA	NA	1.53632	2.23992	NA	NA	NA	NA	NA
ko:K20165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.40731	1.99575	3.17206	0.61793	NA	4.5252	NA	NA	NA	0.63439	NA	NA	0.62419	NA	NA	NA	NA	NA	NA	NA	0.71662	2.92007	0.84778	0.36115	1.19964	NA	NA	NA	NA	NA	NA	NA	NA	0.55506	4.37453	1.48855	NA	1.41288	NA	0.44204	NA	NA	NA	0.89457	1.20863	NA	NA	NA	NA	0.6664	NA	NA	0.24888	3.88244	NA	NA	NA	NA	NA	1.49474	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20166	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63766	NA	1.99575	5.41174	1.2695	0.65614	NA	NA	NA	NA	1.30333	NA	NA	1.94054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63606	NA	NA	NA	NA	NA	NA	NA	3.52991	NA	NA	0.73414	NA	2.09172	NA	NA	NA	0.89457	1.20863	NA	NA	NA	NA	NA	NA	NA	NA	3.29009	NA	NA	NA	0.61752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.88566	6.59305	2.64499	2.26845	4.44804	3.92301	NA	1.37967	2.11228	0.39907	1.62585	3.46526	NA	NA	NA	NA	0.37177	NA	0.18726	0.5223	10.75065	0.71881	0.55766	2.12952	0.82647	NA	NA	NA	NA	NA	NA	NA	2.4236	3.6215	4.03409	0.75448	1.7608	0.54293	0.40713	NA	0.3838	0.19037	0.53942	1.36038	NA	NA	NA	NA	0.19062	NA	0.16132	0.54418	NA	NA	NA	0.13121	NA	0.85211	0.83899	2.82754	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20168	NA	0.31798	NA	0.47217	NA	NA	NA	NA	NA	10.38019	10.48968	2.67669	4.88167	1.27587	0.43456	0.49709	0.33045	2.46999	NA	NA	NA	NA	0.5036	0.3912	NA	0.88273	NA	0.39013	0.39125	0.39301	NA	NA	0.32113	NA	NA	NA	NA	1.63184	1.51747	NA	NA	NA	NA	0.85346	24.08674	0.98109	0.3276	24.56035	NA	12.60597	NA	0.97549	NA	0.80195	1.62524	0.38713	0.48826	0.41712	NA	3.36153	NA	0.30636	3.45165	57.64456	NA	NA	NA	3.71531	0.74117	0.40137	0.40144	0.39453	3.18644	0.80407	0.39606	NA	NA	NA	NA
ko:K20170	NA	0.18738	NA	NA	0.64728	NA	NA	0.2881	NA	0.08389	0.19543	0.40952	0.09555	0.19142	NA	NA	NA	NA	0.03769	NA	0.26356	0.61349	3.69552	NA	NA	NA	NA	NA	0.07474	0.06049	NA	0.35817	35.818	0.58144	7.02231	3.29675	0.00365	NA	0.60243	NA	NA	NA	0.1232	0.26024	NA	0.2038	NA	NA	NA	2.58941	NA	NA	0.5916	1.30723	NA	NA	NA	NA	NA	NA	0.47604	1.38171	3.6185	0.19156	1.12089	NA	0.00899	NA	0.81979	2.17587	3.31208	7.91838	4.71015	7.5117	27.01939	NA	NA	0.01214	NA
ko:K20171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16262	NA	NA	NA	NA	NA	NA
ko:K20172	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38607	NA	NA	NA	NA	7.73528	3.87897	2.24342	NA	1.58249	8.21329	4.04241	15.95537	NA	NA	NA	NA	NA	NA	NA	1.15407	1.5772	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77423	NA	3.47348	NA	NA	0.39794	4.72157	26.70362	1.50981	2.61158	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.07505	NA	6.3787	NA	NA	NA	NA	NA	1.66953	1.60054	NA	NA	NA	NA	NA	0.74488	NA	0.82301	NA
ko:K20174	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26844	1.12944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84117	NA	NA	0.6674	NA	0.35663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34116	2.1314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20175	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41679	0.92584	2.21453	11.08115	1.56951	1.95233	3.03922	2.18095	NA	NA	1.82605	0.96768	0.8197	2.07936	NA	NA	NA	NA	0.54484	NA	1.61185	1.08111	14.10806	2.15784	1.87244	0.54294	NA	NA	0.32798	NA	NA	0.09443	NA	NA	1.46165	7.03326	2.27975	NA	5.68272	NA	2.96528	NA	0.27952	0.19622	NA	1.36118	NA	NA	NA	NA	0.55872	NA	NA	4.75926	5.24554	NA	NA	NA	0.54891	NA	0.72246	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20176	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63766	NA	NA	0.72737	1.53044	0.77058	NA	NA	NA	NA	NA	NA	NA	0.77297	NA	NA	NA	NA	0.61861	NA	0.20773	0.61375	4.16813	1.45215	1.44342	1.23291	NA	0.63606	NA	NA	NA	NA	NA	NA	NA	3.52991	NA	NA	0.73414	NA	2.20966	NA	NA	NA	NA	1.49673	NA	NA	NA	NA	0.63437	NA	NA	0.63946	3.29009	NA	NA	NA	0.61752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20177	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.93799	NA	0.32533	1.66071	0.50364	NA	NA	NA	NA	NA	0.34471	NA	0.17523	0.67832	NA	NA	NA	NA	NA	0.52438	0.6184	0.66161	2.93335	1.34176	0.95478	0.89865	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44936	NA	NA	0.25283	NA	3.17121	NA	NA	NA	0.08101	0.16418	NA	NA	NA	NA	0.38857	NA	0.29031	0.68932	0.7141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20178	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1523	0.5499	1.01719	2.19339	0.35477	NA	NA	NA	NA	NA	1.27477	NA	0.55546	1.88139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32562	1.13986	NA	NA	0.35619	NA	0.50714	NA	0.17354	NA	0.3424	0.17348	NA	NA	NA	NA	NA	NA	NA	NA	1.68482	NA	NA	NA	0.15897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20179	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.10013	1.33493	12.0351	24.15768	7.30179	0.98637	8.32692	4.68296	3.34928	NA	4.65878	2.14949	2.89406	13.08	NA	NA	NA	NA	1.38253	0.86453	0.44345	1.69014	14.22153	5.26805	3.33414	4.50205	0.68392	NA	0.80318	0.44568	NA	NA	NA	NA	4.51079	12.78354	7.80387	1.25951	5.26813	0.63376	8.20161	NA	1.14658	1.60143	2.55802	3.95276	NA	NA	NA	NA	1.10351	NA	1.61487	3.15258	19.50806	NA	NA	NA	6.93442	3.86385	0.42918	1.30067	NA	NA	NA	NA	NA	NA	0.42797	NA
ko:K20180	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.08721	2.57176	1.54636	4.18162	2.37814	NA	0.74563	0.69605	6.21279	NA	2.26641	1.63612	1.17925	2.34646	0.04183	NA	0.08476	NA	0.5006	1.01467	0.92379	1.83595	8.19419	1.253	3.33683	0.68593	NA	0.89174	0.27923	NA	NA	NA	NA	NA	4.97572	13.20847	0.83724	NA	8.38324	0.24544	8.3381	1.94163	1.17498	0.23226	2.05673	1.19167	NA	NA	NA	NA	0.51336	NA	NA	1.18509	25.21793	NA	NA	0.08453	1.78631	3.68552	0.73464	NA	0.02531	0.04259	0.06878	NA	NA	NA	NA	NA
ko:K20181	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4758	0.63765	0.85019	2.53866	1.96856	NA	1.06692	2.15435	0.58482	NA	0.57015	0.84739	0.28984	0.56098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25916	NA	NA	NA	NA	NA	2.27605	0.66087	1.63361	0.58175	3.27169	NA	3.46725	NA	0.27165	0.2695	0.53599	NA	NA	NA	NA	NA	0.86416	NA	NA	NA	4.07118	NA	NA	NA	0.57599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20182	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.47384	5.01535	2.89228	14.05385	2.47036	0.22891	3.92022	1.61552	1.35146	0.65767	2.74891	3.98401	2.81854	10.8021	NA	NA	NA	NA	0.22021	1.75089	1.08998	0.74575	16.98809	2.15355	2.75182	4.03266	NA	NA	0.34783	0.26921	NA	NA	NA	NA	1.74383	9.79857	1.59881	NA	9.04864	0.41282	6.66487	0.8101	3.05827	NA	3.01705	3.43802	NA	NA	NA	NA	1.41872	NA	0.31624	0.87108	15.33421	NA	NA	NA	2.31199	1.97274	1.82929	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51631	7.30553	0.18856	1.29574	2.77208	4.82734	5.75648	NA	1.78588	1.13465	3.32956	5.99525	0.14877	NA	NA	NA	0.95746	0.94835	1.45563	1.17296	17.40914	5.93517	3.31063	2.24045	NA	0.41409	NA	0.19091	NA	NA	NA	NA	1.17454	7.1315	1.15628	1.1583	2.81782	NA	2.50346	NA	0.82358	2.10713	NA	0.52113	NA	NA	NA	NA	0.52071	NA	0.29031	0.82252	1.0824	NA	NA	NA	1.75042	NA	0.90307	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20184	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.06099	2.9788	3.53201	5.78993	1.5816	0.48817	2.22595	1.4035	1.59043	NA	4.6224	1.95703	0.50601	2.9504	NA	NA	NA	NA	0.14203	0.28487	0.28615	0.28182	3.0144	1.71461	0.71012	1.4153	NA	0.65821	0.85827	0.90039	NA	NA	NA	NA	NA	10.00564	0.682	1.6848	10.03463	NA	4.47095	1.24386	NA	NA	1.29251	1.93835	NA	NA	NA	NA	0.43693	NA	0.59002	0.14681	8.01419	NA	NA	NA	3.40386	0.93012	0.23949	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20191	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34209	0.4694	3.02337	11.52161	0.92041	NA	0.63458	NA	1.93686	3.61007	4.78741	2.74856	10.07317	9.39028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34807	NA	NA	0.76569	1.52415	2.83271	2.8211	NA	0.78758	0.944	2.51749	0.92368	12.03935	25.61766	25.47396	5.08226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04792	NA	6.13207	NA	NA	NA	NA	NA	NA	NA	8.03632	3.14112
ko:K20195	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73251	NA	0.86615	3.26094	1.68456	NA	NA	NA	NA	NA	2.55425	0.36884	0.37846	0.36626	NA	NA	NA	NA	NA	0.79228	NA	NA	3.19383	NA	0.79001	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64436	0.6039	NA	NA	1.06693	0.37188	1.41243	NA	NA	0.67947	NA	0.1773	NA	NA	NA	NA	0.81015	NA	NA	NA	2.00702	NA	NA	NA	2.96477	NA	NA	1.62584	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.70697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20199	NA	NA	NA	NA	0.62058	NA	0.62131	1.01104	NA	NA	NA	0.30077	NA	NA	NA	NA	NA	0.53827	0.09979	NA	NA	NA	NA	NA	0.29521	NA	NA	NA	NA	NA	NA	0.3013	NA	NA	NA	NA	0.46804	0.31173	NA	NA	0.54691	NA	NA	0.15513	NA	NA	NA	NA	NA	NA	NA	0.938	0.97915	1.21927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.30148	1.60912	NA	NA	0.10149	NA	NA	NA
ko:K20201	0.108	146.47634	187.29132	31.0374	37.89887	10.22191	79.18747	44.29896	27.17205	38.7162	13.30853	49.76738	144.8916	42.68285	22.1321	36.98244	49.65748	43.62283	18.31405	51.48325	52.96288	101.10209	127.36249	68.65413	23.16611	74.98464	40.87542	22.25307	24.35806	13.95481	21.84007	80.18481	88.83219	68.05659	59.10872	31.65371	87.74246	52.18546	28.52872	12.04747	25.00435	53.40293	14.55045	77.3858	32.06014	61.96087	33.73303	24.92151	83.97435	78.81403	10.80063	33.18787	50.92855	81.22926	35.36215	35.95108	15.63599	149.09567	44.72499	19.97494	27.31129	48.34475	54.102	39.33866	22.69176	19.12816	57.34568	29.83706	28.80781	101.7233	24.08809	16.41712	105.99731	133.40531	20.53931	22.94162	40.97446	23.49171	24.34112
ko:K20202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3968	3.09137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81962	NA	NA	NA	NA	0.35045	1.48931	NA	0.63513	1.35965	2.20948	0.26733	0.13025	NA	9.50807	0.76707	NA	NA	NA	NA	NA	NA	NA	NA	2.0007	0.75433	6.68444	3.71427	NA	NA	NA	NA	NA	NA	NA	NA
ko:K20203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38228	NA	NA	NA	NA	NA	NA	NA	NA	0.22957	NA	NA
